,,Date,latitude,longitude,mag
df_EQ Data.csv,238,7462.0,18.9248333,-155.1883333,3.51
df_EQ Data.csv,239,7462.0,18.9326667,-155.2161667,3.71
df_EQ Data.csv,240,7462.0,18.8613,-155.1804,3.9
df_EQ Data.csv,241,7462.0,18.9143333,-155.1885,3.31
df_EQ Data.csv,242,7462.0,18.9166667,-155.1641667,3.38
df_EQ Data.csv,243,7462.0,18.9345,-155.212,3.31
df_EQ Data.csv,244,7461.0,18.8755,-155.219,3.77
df_EQ Data.csv,245,7461.0,18.8706667,-155.2185,3.72
df_EQ Data.csv,246,7461.0,18.8766667,-155.2203333,3.94
df_EQ Data.csv,247,7460.0,19.2315,-155.4101667,3.17
df_EQ Data.csv,248,7457.0,19.5358333,-156.2691667,3.73
df_EQ Data.csv,249,7456.0,18.8116667,-155.8,3.85
df_EQ Data.csv,250,7454.0,19.2123333,-155.4028333,3.15
df_EQ Data.csv,251,7454.0,19.223,-155.403,3.25
df_EQ Data.csv,252,7433.0,19.2295,-155.4138333,3.04
df_EQ Data.csv,253,7432.0,19.2263333,-155.4146667,3.6
df_EQ Data.csv,254,7428.0,19.2286667,-155.4261667,3.12
df_EQ Data.csv,255,7414.0,19.2285,-155.4028333,3.2
df_EQ Data.csv,256,7411.0,19.3228333,-155.1106667,3.75
df_EQ Data.csv,257,7409.0,19.2165,-155.5426667,3.9
df_EQ Data.csv,258,7408.0,19.3571667,-155.058,3.18
df_EQ Data.csv,259,7388.0,19.1916667,-155.677,3.7
df_EQ Data.csv,260,7363.0,19.333,-155.2005,4.22
df_EQ Data.csv,261,7359.0,19.3361667,-154.9816667,3.81
df_EQ Data.csv,262,7337.0,19.3521667,-155.4946667,3.58
df_EQ Data.csv,263,7336.0,19.2263333,-155.4123333,3.53
df_EQ Data.csv,264,7276.0,19.8638333,-155.3561667,4.93
df_EQ Data.csv,265,7243.0,18.8745,-155.2608333,3.99
df_EQ Data.csv,266,7197.0,18.8383333,-155.2365,4.18
df_EQ Data.csv,267,7187.0,19.8073333,-155.0196667,4.52
df_EQ Data.csv,268,7185.0,19.3098333,-155.217,3.74
df_EQ Data.csv,269,7172.0,19.4206667,-155.6156667,3.33
df_EQ Data.csv,270,7171.0,19.4063333,-155.2941667,3.02
df_EQ Data.csv,271,7154.0,18.7928333,-155.2081667,3.51
df_EQ Data.csv,272,7149.0,19.3795,-155.232,3.82
df_EQ Data.csv,273,7147.0,19.302,-155.213,3.73
df_EQ Data.csv,274,7136.0,19.4548333,-155.6028333,3.14
df_EQ Data.csv,275,7083.0,19.3316667,-155.1055,4.24
df_EQ Data.csv,276,7083.0,19.2756667,-155.3695,1.64
df_EQ Data.csv,277,7069.0,19.742,-155.7905,5.34
df_EQ Data.csv,278,7055.0,20.2208333,-155.7825,3.66
df_EQ Data.csv,279,7048.0,19.3918333,-155.272,3.51
df_EQ Data.csv,280,7038.0,19.3258333,-155.2005,5.54
df_EQ Data.csv,281,7002.0,18.4768333,-156.2968333,4.62
df_EQ Data.csv,282,6992.0,19.4255,-155.6191667,3.47
df_EQ Data.csv,283,6956.0,19.4284,-157.1492,3.4
df_EQ Data.csv,284,6948.0,19.3263333,-155.1961667,3.49
df_EQ Data.csv,285,6893.0,20.5131667,-155.143,3.6
df_EQ Data.csv,286,6891.0,19.3488333,-155.1061667,3.83
df_EQ Data.csv,287,6885.0,19.945,-155.3038333,1.67
df_EQ Data.csv,288,6884.0,18.8715,-155.2341667,3.87
df_EQ Data.csv,289,6879.0,19.5173333,-155.6643333,3.61
df_EQ Data.csv,290,6868.0,20.1385,-155.7918333,3.95
df_EQ Data.csv,291,6861.0,19.3381667,-155.1086667,3.69
df_EQ Data.csv,292,6855.0,20.3826667,-156.9008333,3.66
df_EQ Data.csv,293,6851.0,19.7553333,-155.566,3.34
df_EQ Data.csv,294,6819.0,19.3703333,-155.0285,4.41
df_EQ Data.csv,295,6814.0,19.3898333,-155.268,3.47
df_EQ Data.csv,296,6814.0,19.4081667,-155.284,3.35
df_EQ Data.csv,297,6814.0,19.4146667,-155.2603333,3.56
df_EQ Data.csv,298,6814.0,19.4161667,-155.2738333,3.44
df_EQ Data.csv,299,6814.0,19.4135,-155.265,2.62
df_EQ Data.csv,300,6814.0,19.3991667,-155.2788333,3.28
df_EQ Data.csv,301,6814.0,19.4063333,-155.286,3.35
df_EQ Data.csv,302,6814.0,19.3955,-155.2728333,2.89
df_EQ Data.csv,303,6814.0,19.4161667,-155.2766667,3.96
df_EQ Data.csv,304,6813.0,19.4135,-155.2646667,3.11
df_EQ Data.csv,305,6812.0,19.4166667,-155.2743333,3.87
df_EQ Data.csv,306,6812.0,19.4175,-155.2705,3.54
df_EQ Data.csv,307,6812.0,19.4081667,-155.2606667,3.35
df_EQ Data.csv,308,6812.0,19.3658333,-155.278,2.69
df_EQ Data.csv,309,6812.0,19.3926667,-155.2726667,3.09
df_EQ Data.csv,310,6812.0,19.4136667,-155.2658333,3.53
df_EQ Data.csv,311,6812.0,19.4168333,-155.2776667,3.69
df_EQ Data.csv,312,6812.0,19.4065,-155.287,3.61
df_EQ Data.csv,313,6812.0,19.4111667,-155.284,3.07
df_EQ Data.csv,314,6812.0,19.4161667,-155.2706667,3.6
df_EQ Data.csv,315,6812.0,19.3998333,-155.2673333,2.72
df_EQ Data.csv,316,6812.0,19.4096667,-155.2643333,3.68
df_EQ Data.csv,317,6812.0,19.4066667,-155.2861667,3.36
df_EQ Data.csv,318,6812.0,19.4155,-155.2755,3.36
df_EQ Data.csv,319,6812.0,19.3996667,-155.2735,2.83
df_EQ Data.csv,320,6811.0,19.4125,-155.2655,2.92
df_EQ Data.csv,321,6811.0,19.4171667,-155.2765,3.28
df_EQ Data.csv,322,6811.0,19.4076667,-155.2841667,3.3
df_EQ Data.csv,323,6811.0,19.4181667,-155.2761667,3.36
df_EQ Data.csv,324,6811.0,19.4136667,-155.266,2.97
df_EQ Data.csv,325,6811.0,19.4081667,-155.2843333,3.11
df_EQ Data.csv,326,6811.0,19.3978333,-155.2621667,3.37
df_EQ Data.csv,327,6811.0,19.4141667,-155.2765,3.66
df_EQ Data.csv,328,6811.0,19.4123333,-155.2623333,3.29
df_EQ Data.csv,329,6811.0,19.4018333,-155.2895,4.11
df_EQ Data.csv,330,6811.0,19.4126667,-155.2845,3.7
df_EQ Data.csv,331,6811.0,19.4106667,-155.286,3.08
df_EQ Data.csv,332,6811.0,19.396,-155.2791667,3.24
df_EQ Data.csv,333,6811.0,19.4068333,-155.2606667,3.61
df_EQ Data.csv,334,6811.0,19.3988333,-155.2735,3.43
df_EQ Data.csv,335,6811.0,19.4163333,-155.2785,3.27
df_EQ Data.csv,336,6811.0,19.4145,-155.2641667,2.81
df_EQ Data.csv,337,6811.0,19.4148333,-155.2778333,3.47
df_EQ Data.csv,338,6810.0,19.401,-155.2633333,3.27
df_EQ Data.csv,339,6810.0,19.4135,-155.2613333,3.12
df_EQ Data.csv,340,6810.0,19.4153333,-155.2773333,3.33
df_EQ Data.csv,341,6810.0,19.3508333,-155.1226667,4.07
df_EQ Data.csv,342,6809.0,19.3911667,-155.2743333,3.65
df_EQ Data.csv,343,6809.0,19.42,-155.275,3.86
df_EQ Data.csv,344,6809.0,19.412,-155.2643333,3.71
df_EQ Data.csv,345,6809.0,19.316,-155.108,1.52
df_EQ Data.csv,346,6809.0,19.4,-155.2723333,3.39
df_EQ Data.csv,347,6809.0,19.4165,-155.277,3.4
df_EQ Data.csv,348,6809.0,19.4095,-155.2846667,3.38
df_EQ Data.csv,349,6809.0,19.41,-155.2716667,2.91
df_EQ Data.csv,350,6809.0,19.4006667,-155.2736667,3.61
df_EQ Data.csv,351,6809.0,19.4135,-155.2778333,2.83
df_EQ Data.csv,352,6809.0,19.4128333,-155.2616667,3.12
df_EQ Data.csv,353,6809.0,19.4178333,-155.2731667,3.31
df_EQ Data.csv,354,6809.0,19.4195,-155.2765,3.29
df_EQ Data.csv,355,6808.0,19.4076667,-155.2856667,3.37
df_EQ Data.csv,356,6808.0,19.391,-155.2811667,2.22
df_EQ Data.csv,357,6808.0,19.4111667,-155.2635,3.03
df_EQ Data.csv,358,6808.0,19.4095,-155.2698333,3.61
df_EQ Data.csv,359,6808.0,19.3945,-155.2783333,3.18
df_EQ Data.csv,360,6808.0,19.4101667,-155.2826667,3.26
df_EQ Data.csv,361,6808.0,19.417,-155.2783333,3.42
df_EQ Data.csv,362,6808.0,19.417,-155.2636667,2.9
df_EQ Data.csv,363,6808.0,19.3988333,-155.2771667,3.63
df_EQ Data.csv,364,6808.0,19.4066667,-155.2903333,3.27
df_EQ Data.csv,365,6808.0,19.4101667,-155.2691667,3.53
df_EQ Data.csv,366,6807.0,19.4088333,-155.261,3.37
df_EQ Data.csv,367,6807.0,19.416,-155.2775,3.44
df_EQ Data.csv,368,6807.0,19.1916667,-155.4978333,3.76
df_EQ Data.csv,369,6807.0,19.4085,-155.2868333,3.13
df_EQ Data.csv,370,6807.0,19.4125,-155.2656667,3.6
df_EQ Data.csv,371,6807.0,19.4473333,-155.4711667,1.04
df_EQ Data.csv,372,6806.0,19.413,-155.2653333,3.27
df_EQ Data.csv,373,6806.0,19.4113333,-155.2828333,2.76
df_EQ Data.csv,374,6806.0,19.4156667,-155.2631667,3.52
df_EQ Data.csv,375,6806.0,19.403,-155.272,3.47
df_EQ Data.csv,376,6806.0,19.4168333,-155.271,3.15
df_EQ Data.csv,377,6806.0,19.3916667,-155.278,3.17
df_EQ Data.csv,378,6806.0,19.516,-155.7196667,1.49
df_EQ Data.csv,379,6806.0,19.416,-155.277,3.41
df_EQ Data.csv,380,6806.0,19.3681667,-155.0126667,1.49
df_EQ Data.csv,381,6806.0,19.3955,-155.2676667,3.43
df_EQ Data.csv,382,6806.0,19.4076667,-155.2861667,3.09
df_EQ Data.csv,383,6806.0,19.3941667,-155.2788333,3.37
df_EQ Data.csv,384,6806.0,19.415,-155.2776667,3.6
df_EQ Data.csv,385,6806.0,19.3991667,-155.2828333,3.92
df_EQ Data.csv,386,6806.0,19.3995,-155.2645,3.57
df_EQ Data.csv,387,6806.0,19.4155,-155.2763333,3.62
df_EQ Data.csv,388,6806.0,19.4125,-155.2806667,2.75
df_EQ Data.csv,389,6805.0,19.414,-155.2643333,3.02
df_EQ Data.csv,390,6805.0,19.4125,-155.2768333,2.81
df_EQ Data.csv,391,6804.0,19.4141667,-155.2821667,5.3
df_EQ Data.csv,392,6804.0,19.418,-155.271,2.96
df_EQ Data.csv,393,6804.0,19.4105,-155.2638333,3.44
df_EQ Data.csv,394,6804.0,19.4001667,-155.2736667,3.36
df_EQ Data.csv,395,6804.0,19.3973333,-155.2683333,3.55
df_EQ Data.csv,396,6804.0,19.409,-155.2688333,2.65
