,,Date,latitude,longitude,mag
df_2011-2018-DYFI.csv,357,736879.0,19.411,-155.2621667,2.91
df_2011-2018-DYFI.csv,358,736878.0,19.416,-155.2746667,5.3
df_2011-2018-DYFI.csv,359,736878.0,19.4185,-155.2875,3.84
df_2011-2018-DYFI.csv,360,736878.0,19.3998333,-155.266,3.58
df_2011-2018-DYFI.csv,361,736878.0,19.4128333,-155.2668333,3.46
df_2011-2018-DYFI.csv,362,736878.0,19.4143333,-155.2746667,3.3
df_2011-2018-DYFI.csv,363,736878.0,19.4001667,-155.2673333,2.78
df_2011-2018-DYFI.csv,364,736878.0,19.1901667,-155.4193333,1.53
df_2011-2018-DYFI.csv,365,736878.0,19.4155,-155.2786667,3.89
df_2011-2018-DYFI.csv,366,736878.0,19.4176667,-155.2763333,3.98
df_2011-2018-DYFI.csv,367,736878.0,19.4128333,-155.2643333,3.61
df_2011-2018-DYFI.csv,368,736878.0,19.4106667,-155.2705,3.17
df_2011-2018-DYFI.csv,369,736878.0,19.1863333,-155.467,2.16
df_2011-2018-DYFI.csv,370,736877.0,19.415,-155.2625,3.29
df_2011-2018-DYFI.csv,371,736877.0,19.2018333,-155.4516667,3.18
df_2011-2018-DYFI.csv,372,736877.0,19.399,-155.2723333,3.71
df_2011-2018-DYFI.csv,373,736877.0,19.398,-155.2706667,3.71
df_2011-2018-DYFI.csv,374,736877.0,19.4183333,-155.2713333,3.33
df_2011-2018-DYFI.csv,375,736877.0,19.4136667,-155.2901667,3.52
df_2011-2018-DYFI.csv,376,736877.0,19.4195,-155.2851667,3.67
df_2011-2018-DYFI.csv,377,736877.0,19.4136667,-155.275,2.62
df_2011-2018-DYFI.csv,378,736877.0,19.4141667,-155.277,3.7
df_2011-2018-DYFI.csv,379,736877.0,19.4145,-155.2766667,3.79
df_2011-2018-DYFI.csv,380,736877.0,19.4171667,-155.273,3.69
df_2011-2018-DYFI.csv,381,736877.0,19.4123333,-155.2616667,3.79
df_2011-2018-DYFI.csv,382,736877.0,19.415,-155.2753333,3.61
df_2011-2018-DYFI.csv,383,736877.0,19.4173333,-155.2775,3.87
df_2011-2018-DYFI.csv,384,736877.0,19.4088333,-155.2611667,3.72
df_2011-2018-DYFI.csv,385,736877.0,19.4125,-155.2758333,3.6
df_2011-2018-DYFI.csv,386,736877.0,19.4095,-155.2826667,2.92
df_2011-2018-DYFI.csv,387,736876.0,19.3976667,-155.2741667,3.66
df_2011-2018-DYFI.csv,388,736876.0,19.4111667,-155.2755,3.72
df_2011-2018-DYFI.csv,389,736876.0,19.517,-156.0826667,2.37
df_2011-2018-DYFI.csv,390,736876.0,19.415,-155.2773333,3.78
df_2011-2018-DYFI.csv,391,736876.0,19.3995,-155.2691667,3.02
df_2011-2018-DYFI.csv,392,736876.0,19.4185,-155.2726667,3.59
df_2011-2018-DYFI.csv,393,736876.0,19.4113333,-155.2818333,3.23
df_2011-2018-DYFI.csv,394,736876.0,19.3388333,-155.2948333,3.79
df_2011-2018-DYFI.csv,395,736875.0,19.4166667,-155.2806667,3.38
df_2011-2018-DYFI.csv,396,736875.0,19.4161667,-155.2743333,3.4
df_2011-2018-DYFI.csv,397,736875.0,19.4135,-155.2715,3.1
df_2011-2018-DYFI.csv,398,736875.0,19.4176667,-155.2665,3.44
df_2011-2018-DYFI.csv,399,736875.0,19.4118333,-155.2681667,3.5
df_2011-2018-DYFI.csv,400,736875.0,19.4,-155.26,3.54
df_2011-2018-DYFI.csv,401,736875.0,19.4193333,-155.2751667,3.41
df_2011-2018-DYFI.csv,402,736875.0,19.4126667,-155.2755,3.35
df_2011-2018-DYFI.csv,403,736875.0,19.4005,-155.2748333,3.53
df_2011-2018-DYFI.csv,404,736875.0,19.4143333,-155.2795,3.31
df_2011-2018-DYFI.csv,405,736875.0,19.4183333,-155.2751667,4.18
df_2011-2018-DYFI.csv,406,736875.0,19.398,-155.2748333,3.97
df_2011-2018-DYFI.csv,407,736875.0,19.4138333,-155.2651667,3.36
df_2011-2018-DYFI.csv,408,736875.0,19.4,-155.2703333,3.21
df_2011-2018-DYFI.csv,409,736875.0,19.418,-155.2768333,4.11
df_2011-2018-DYFI.csv,410,736875.0,19.3186667,-155.1813333,0.72
df_2011-2018-DYFI.csv,411,736874.0,19.4136667,-155.2805,5.2
df_2011-2018-DYFI.csv,412,736874.0,19.4131667,-155.2755,3.67
df_2011-2018-DYFI.csv,413,736874.0,19.3966667,-155.2758333,3.73
df_2011-2018-DYFI.csv,414,736874.0,19.3993333,-155.2691667,3.04
df_2011-2018-DYFI.csv,415,736874.0,19.4143333,-155.2655,3.5
df_2011-2018-DYFI.csv,416,736874.0,19.4168333,-155.2773333,3.45
df_2011-2018-DYFI.csv,417,736874.0,19.412,-155.2846667,3.31
df_2011-2018-DYFI.csv,418,736874.0,19.4016667,-155.2661667,3.49
df_2011-2018-DYFI.csv,419,736874.0,19.4168333,-155.2761667,3.57
df_2011-2018-DYFI.csv,420,736874.0,19.4166667,-155.2765,4.07
df_2011-2018-DYFI.csv,421,736874.0,19.4143333,-155.2755,3.29
df_2011-2018-DYFI.csv,422,736874.0,19.3958333,-155.2758333,3.33
df_2011-2018-DYFI.csv,423,736874.0,19.41,-155.2631667,3.54
df_2011-2018-DYFI.csv,424,736874.0,19.4165,-155.2781667,3.65
df_2011-2018-DYFI.csv,425,736874.0,19.4153333,-155.2755,3.5
df_2011-2018-DYFI.csv,426,736874.0,19.412,-155.2691667,3.53
df_2011-2018-DYFI.csv,427,736873.0,19.4158333,-155.276,3.0
df_2011-2018-DYFI.csv,428,736873.0,19.417,-155.2725,3.45
df_2011-2018-DYFI.csv,429,736873.0,19.4281667,-155.2523333,3.64
df_2011-2018-DYFI.csv,430,736873.0,19.4005,-155.2703333,3.31
df_2011-2018-DYFI.csv,431,736873.0,19.4166667,-155.2678333,3.2
df_2011-2018-DYFI.csv,432,736873.0,19.4156667,-155.2891667,3.46
df_2011-2018-DYFI.csv,433,736873.0,19.4108333,-155.2816667,3.6
df_2011-2018-DYFI.csv,434,736873.0,19.3988333,-155.2765,3.83
df_2011-2018-DYFI.csv,435,736873.0,19.4173333,-155.2783333,3.98
df_2011-2018-DYFI.csv,436,736873.0,19.4126667,-155.2763333,3.59
df_2011-2018-DYFI.csv,437,736873.0,19.417,-155.2781667,4.07
df_2011-2018-DYFI.csv,438,736873.0,19.4186667,-155.2791667,4.03
df_2011-2018-DYFI.csv,439,736873.0,19.3985,-155.2738333,3.72
df_2011-2018-DYFI.csv,440,736873.0,19.4146667,-155.277,3.06
df_2011-2018-DYFI.csv,441,736872.0,19.4161667,-155.2788333,3.92
df_2011-2018-DYFI.csv,442,736872.0,19.4083333,-155.2716667,3.66
df_2011-2018-DYFI.csv,443,736872.0,19.4218333,-155.2895,3.78
df_2011-2018-DYFI.csv,444,736872.0,19.3993333,-155.273,3.71
df_2011-2018-DYFI.csv,445,736872.0,19.4175,-155.2823333,3.04
df_2011-2018-DYFI.csv,446,736872.0,19.4118333,-155.2748333,3.51
df_2011-2018-DYFI.csv,447,736872.0,19.417,-155.2755,3.52
df_2011-2018-DYFI.csv,448,736872.0,19.397,-155.2693333,3.89
df_2011-2018-DYFI.csv,449,736872.0,19.3986667,-155.2761667,3.43
df_2011-2018-DYFI.csv,450,736871.0,19.3971667,-155.269,3.27
df_2011-2018-DYFI.csv,451,736871.0,19.4163333,-155.277,3.68
df_2011-2018-DYFI.csv,452,736871.0,19.4003333,-155.2733333,3.71
df_2011-2018-DYFI.csv,453,736871.0,19.4166667,-155.2763333,3.59
df_2011-2018-DYFI.csv,454,736871.0,19.4163333,-155.278,3.83
df_2011-2018-DYFI.csv,455,736871.0,19.4026667,-155.2663333,3.03
df_2011-2018-DYFI.csv,456,736871.0,19.4181667,-155.2775,3.36
df_2011-2018-DYFI.csv,457,736871.0,19.3983333,-155.2736667,3.61
df_2011-2018-DYFI.csv,458,736871.0,19.4146667,-155.2788333,3.67
df_2011-2018-DYFI.csv,459,736871.0,19.4158333,-155.2783333,3.87
df_2011-2018-DYFI.csv,460,736871.0,19.3965,-155.274,3.3
df_2011-2018-DYFI.csv,461,736871.0,19.4078333,-155.2796667,3.65
df_2011-2018-DYFI.csv,462,736871.0,19.202,-155.4511667,3.6
df_2011-2018-DYFI.csv,463,736871.0,19.4115,-155.283,5.2
df_2011-2018-DYFI.csv,464,736871.0,19.3951667,-155.2753333,3.76
df_2011-2018-DYFI.csv,465,736871.0,19.4188333,-155.273,3.53
df_2011-2018-DYFI.csv,466,736871.0,19.3106667,-155.1396667,1.88
df_2011-2018-DYFI.csv,467,736871.0,19.4178333,-155.2786667,3.63
df_2011-2018-DYFI.csv,468,736871.0,19.4148333,-155.2753333,3.45
df_2011-2018-DYFI.csv,469,736871.0,19.3993333,-155.2753333,3.32
df_2011-2018-DYFI.csv,470,736871.0,19.4158333,-155.2765,3.55
df_2011-2018-DYFI.csv,471,736870.0,19.4105,-155.2691667,3.48
df_2011-2018-DYFI.csv,472,736870.0,19.398,-155.2716667,4.28
df_2011-2018-DYFI.csv,473,736870.0,19.4003333,-155.2731667,3.72
df_2011-2018-DYFI.csv,474,736870.0,19.4166667,-155.2786667,3.53
df_2011-2018-DYFI.csv,475,736870.0,19.3998333,-155.2741667,3.66
df_2011-2018-DYFI.csv,476,736870.0,19.3991667,-155.274,3.71
df_2011-2018-DYFI.csv,477,736870.0,19.3996667,-155.2758333,3.33
df_2011-2018-DYFI.csv,478,736870.0,19.4123333,-155.2631667,3.67
df_2011-2018-DYFI.csv,479,736870.0,19.4126667,-155.2833333,3.93
df_2011-2018-DYFI.csv,480,736870.0,19.4156667,-155.276,3.76
df_2011-2018-DYFI.csv,481,736870.0,19.3908333,-155.2695,3.53
df_2011-2018-DYFI.csv,482,736870.0,19.3986667,-155.2756667,2.7
df_2011-2018-DYFI.csv,483,736870.0,19.4161667,-155.274,2.77
df_2011-2018-DYFI.csv,484,736870.0,19.4168333,-155.275,3.58
df_2011-2018-DYFI.csv,485,736869.0,19.4121667,-155.2836667,3.12
df_2011-2018-DYFI.csv,486,736869.0,19.3988333,-155.273,3.04
df_2011-2018-DYFI.csv,487,736869.0,19.3983333,-155.2718333,3.93
df_2011-2018-DYFI.csv,488,736869.0,19.3965,-155.2756667,3.75
df_2011-2018-DYFI.csv,489,736869.0,19.4153333,-155.2878333,2.86
df_2011-2018-DYFI.csv,490,736869.0,19.418,-155.2775,2.65
df_2011-2018-DYFI.csv,491,736869.0,19.3983333,-155.273,3.1
df_2011-2018-DYFI.csv,492,736869.0,19.4113333,-155.2815,3.13
df_2011-2018-DYFI.csv,493,736869.0,19.3968333,-155.2746667,3.09
df_2011-2018-DYFI.csv,494,736869.0,19.4171667,-155.2756667,2.96
df_2011-2018-DYFI.csv,495,736869.0,19.3917,-154.9753,3.5
df_2011-2018-DYFI.csv,496,736869.0,19.3971667,-155.2716667,3.61
df_2011-2018-DYFI.csv,497,736869.0,19.3991667,-155.2736667,3.4
df_2011-2018-DYFI.csv,498,736869.0,19.3998333,-155.2748333,3.16
df_2011-2018-DYFI.csv,499,736869.0,19.3986667,-155.273,3.29
df_2011-2018-DYFI.csv,500,736868.0,19.41,-155.2651667,3.54
df_2011-2018-DYFI.csv,501,736868.0,19.3983333,-155.2721667,3.87
df_2011-2018-DYFI.csv,502,736868.0,19.4121667,-155.2836667,3.63
df_2011-2018-DYFI.csv,503,736868.0,19.4163333,-155.278,3.48
df_2011-2018-DYFI.csv,504,736868.0,19.3985,-155.2713333,3.06
df_2011-2018-DYFI.csv,505,736868.0,20.3085,-156.354,2.78
df_2011-2018-DYFI.csv,506,736868.0,19.4238333,-155.2553333,2.97
df_2011-2018-DYFI.csv,507,736868.0,19.4056667,-155.287,3.46
df_2011-2018-DYFI.csv,508,736868.0,19.3995,-155.2736667,3.71
df_2011-2018-DYFI.csv,509,736867.0,19.3958333,-155.2708333,3.63
df_2011-2018-DYFI.csv,510,736867.0,19.4183331,-155.2731628,1.8
df_2011-2018-DYFI.csv,511,736867.0,19.399,-155.2736667,3.55
df_2011-2018-DYFI.csv,512,736867.0,19.3965,-155.2691667,3.61
df_2011-2018-DYFI.csv,513,736867.0,19.3978333,-155.2731667,3.59
df_2011-2018-DYFI.csv,514,736866.0,19.3973333,-155.2726667,3.18
df_2011-2018-DYFI.csv,515,736866.0,19.3998333,-155.27,3.33
df_2011-2018-DYFI.csv,516,736866.0,19.419,-155.2836667,3.66
df_2011-2018-DYFI.csv,517,736866.0,19.4015,-155.2741667,3.26
df_2011-2018-DYFI.csv,518,736866.0,19.3981667,-155.2723333,3.79
df_2011-2018-DYFI.csv,519,736866.0,19.4118333,-155.263,2.05
df_2011-2018-DYFI.csv,520,736866.0,19.3636667,-155.0453333,2.29
df_2011-2018-DYFI.csv,521,736866.0,19.4153333,-155.283,3.4
df_2011-2018-DYFI.csv,522,736866.0,19.3966667,-155.2713333,3.7
df_2011-2018-DYFI.csv,523,736866.0,19.4141667,-155.274,3.4
df_2011-2018-DYFI.csv,524,736866.0,19.4161667,-155.279,3.5
df_2011-2018-DYFI.csv,525,736866.0,19.397,-155.2718333,3.52
df_2011-2018-DYFI.csv,526,736866.0,19.4006667,-155.2746667,4.14
df_2011-2018-DYFI.csv,527,736866.0,19.4113333,-155.2816667,3.7
df_2011-2018-DYFI.csv,528,736865.0,19.4,-155.2741667,3.79
df_2011-2018-DYFI.csv,529,736865.0,19.4,-155.2766667,3.36
df_2011-2018-DYFI.csv,530,736865.0,19.397,-155.2718333,3.83
df_2011-2018-DYFI.csv,531,736865.0,19.4141667,-155.2761667,3.53
df_2011-2018-DYFI.csv,532,736865.0,19.4111667,-155.2811667,3.57
df_2011-2018-DYFI.csv,533,736865.0,19.4158333,-154.9616667,1.39
df_2011-2018-DYFI.csv,534,736865.0,19.3296667,-155.1046667,4.56
df_2011-2018-DYFI.csv,535,736864.0,19.4106667,-155.271,4.15
df_2011-2018-DYFI.csv,536,736864.0,19.4001667,-155.275,3.43
df_2011-2018-DYFI.csv,537,736864.0,19.4035,-155.2641667,1.28
df_2011-2018-DYFI.csv,538,736864.0,19.398,-155.2726667,1.79
df_2011-2018-DYFI.csv,539,736864.0,19.3998333,-155.2715,3.54
df_2011-2018-DYFI.csv,540,736864.0,19.4025,-155.2685,2.03
df_2011-2018-DYFI.csv,541,736864.0,19.3975,-155.2716667,3.17
df_2011-2018-DYFI.csv,542,736864.0,19.398,-155.2731667,3.3
df_2011-2018-DYFI.csv,543,736863.0,19.499,-155.9745,1.39
df_2011-2018-DYFI.csv,544,736863.0,19.3978333,-155.2785,3.97
df_2011-2018-DYFI.csv,545,736863.0,19.4013333,-155.2778333,4.09
df_2011-2018-DYFI.csv,546,736863.0,19.4178333,-155.276,3.76
df_2011-2018-DYFI.csv,547,736863.0,19.3968333,-155.273,3.59
df_2011-2018-DYFI.csv,548,736863.0,19.4121667,-155.2701667,3.52
df_2011-2018-DYFI.csv,549,736863.0,19.3988333,-155.2745,3.97
df_2011-2018-DYFI.csv,550,736863.0,19.416,-155.2781667,3.6
df_2011-2018-DYFI.csv,551,736863.0,19.3995,-155.274,3.64
df_2011-2018-DYFI.csv,552,736863.0,19.3986667,-155.2738333,3.77
df_2011-2018-DYFI.csv,553,736862.0,19.4155,-155.2688333,0.67
df_2011-2018-DYFI.csv,554,736862.0,19.4088333,-155.2798333,3.95
df_2011-2018-DYFI.csv,555,736862.0,19.3995,-155.2705,3.84
df_2011-2018-DYFI.csv,556,736862.0,19.4055,-155.2615,2.61
df_2011-2018-DYFI.csv,557,736862.0,19.4016667,-155.2748333,4.21
df_2011-2018-DYFI.csv,558,736862.0,19.3993333,-155.2731667,3.53
df_2011-2018-DYFI.csv,559,736862.0,19.3988333,-155.2728333,4.02
df_2011-2018-DYFI.csv,560,736862.0,19.3986667,-155.2755,3.57
df_2011-2018-DYFI.csv,561,736862.0,19.4051667,-154.9031667,2.19
df_2011-2018-DYFI.csv,562,736861.0,19.4025,-155.2678333,4.06
df_2011-2018-DYFI.csv,563,736861.0,19.4001667,-155.2713333,1.96
df_2011-2018-DYFI.csv,564,736861.0,19.4021667,-155.2738333,3.45
df_2011-2018-DYFI.csv,565,736861.0,19.3981667,-155.272,3.5
df_2011-2018-DYFI.csv,566,736861.0,19.3453333,-154.9756667,1.36
df_2011-2018-DYFI.csv,567,736860.0,19.3981667,-155.2728333,3.95
df_2011-2018-DYFI.csv,568,736860.0,19.4026667,-155.268,3.62
df_2011-2018-DYFI.csv,569,736860.0,19.4113333,-155.2696667,3.93
df_2011-2018-DYFI.csv,570,736860.0,19.4148333,-155.2878333,3.81
df_2011-2018-DYFI.csv,571,736860.0,19.4188333,-155.2856667,3.73
df_2011-2018-DYFI.csv,572,736860.0,19.4018333,-155.2731667,4.09
df_2011-2018-DYFI.csv,573,736860.0,19.4053333,-155.2641667,2.84
df_2011-2018-DYFI.csv,574,736860.0,19.3993333,-155.2691667,3.93
df_2011-2018-DYFI.csv,575,736860.0,19.4101667,-155.282,2.91
df_2011-2018-DYFI.csv,576,736860.0,19.4118333,-155.284,3.55
df_2011-2018-DYFI.csv,577,736860.0,19.4005,-155.281,3.21
df_2011-2018-DYFI.csv,578,736860.0,19.4001667,-155.2771667,3.95
df_2011-2018-DYFI.csv,579,736860.0,19.4028333,-155.2746667,3.39
df_2011-2018-DYFI.csv,580,736860.0,19.3995,-155.273,3.95
df_2011-2018-DYFI.csv,581,736860.0,19.4101667,-155.2723333,3.04
df_2011-2018-DYFI.csv,582,736859.0,19.4136667,-155.282,5.3
df_2011-2018-DYFI.csv,583,736859.0,19.4006667,-155.2755,4.2
df_2011-2018-DYFI.csv,584,736859.0,19.3971667,-155.272,3.78
df_2011-2018-DYFI.csv,585,736859.0,19.3972,-155.272,3.8
df_2011-2018-DYFI.csv,586,736859.0,19.4165,-155.2761667,3.6
df_2011-2018-DYFI.csv,587,736859.0,19.4086667,-155.2706667,3.55
df_2011-2018-DYFI.csv,588,736859.0,19.3976667,-155.2723333,3.49
df_2011-2018-DYFI.csv,589,736859.0,19.399,-155.274,3.42
df_2011-2018-DYFI.csv,590,736859.0,19.411,-155.2808333,3.42
df_2011-2018-DYFI.csv,591,736858.0,19.4086667,-155.2796667,3.5
df_2011-2018-DYFI.csv,592,736858.0,19.4136667,-155.2816667,5.3
df_2011-2018-DYFI.csv,593,736858.0,19.416,-155.277,2.97
df_2011-2018-DYFI.csv,594,736858.0,19.3996667,-155.275,3.96
df_2011-2018-DYFI.csv,595,736858.0,19.4008333,-155.2743333,3.58
df_2011-2018-DYFI.csv,596,736858.0,19.4141667,-155.2848333,3.52
df_2011-2018-DYFI.csv,597,736858.0,19.3513333,-155.2675,3.53
df_2011-2018-DYFI.csv,598,736858.0,19.4116667,-155.2695,3.58
df_2011-2018-DYFI.csv,599,736858.0,19.409,-155.2791667,3.64
df_2011-2018-DYFI.csv,600,736858.0,19.4013333,-155.2751667,3.73
df_2011-2018-DYFI.csv,601,736858.0,19.3956667,-155.2668333,3.64
df_2011-2018-DYFI.csv,602,736858.0,19.3995,-155.273,3.4
df_2011-2018-DYFI.csv,603,736858.0,19.4056667,-155.2793333,1.7
df_2011-2018-DYFI.csv,604,736857.0,19.3501667,-155.2766667,3.14
df_2011-2018-DYFI.csv,605,736857.0,19.4115,-155.27,3.69
df_2011-2018-DYFI.csv,606,736857.0,19.4016667,-155.2743333,3.88
df_2011-2018-DYFI.csv,607,736857.0,19.4146667,-155.2756667,3.51
df_2011-2018-DYFI.csv,608,736857.0,19.3998333,-155.2713333,3.89
df_2011-2018-DYFI.csv,609,736857.0,19.4036667,-155.2775,3.71
df_2011-2018-DYFI.csv,610,736857.0,19.3995,-155.2746667,3.57
df_2011-2018-DYFI.csv,611,736857.0,19.3995,-155.276,3.49
df_2011-2018-DYFI.csv,612,736856.0,19.4106667,-155.2833333,3.03
df_2011-2018-DYFI.csv,613,736856.0,19.4188333,-155.2903333,4.12
df_2011-2018-DYFI.csv,614,736856.0,19.4138333,-155.2718333,3.68
df_2011-2018-DYFI.csv,615,736856.0,19.4185,-155.282,2.72
df_2011-2018-DYFI.csv,616,736856.0,19.4015,-155.2761667,3.47
df_2011-2018-DYFI.csv,617,736856.0,19.4086667,-155.27,3.47
df_2011-2018-DYFI.csv,618,736856.0,19.3996667,-155.2711667,3.43
df_2011-2018-DYFI.csv,619,736856.0,19.3953333,-155.2685,3.76
df_2011-2018-DYFI.csv,620,736855.0,19.4105,-155.2826667,3.67
df_2011-2018-DYFI.csv,621,736855.0,19.4031667,-155.2741667,3.87
df_2011-2018-DYFI.csv,622,736855.0,19.4028333,-155.2705,3.34
df_2011-2018-DYFI.csv,623,736855.0,19.4011667,-155.2696667,2.59
df_2011-2018-DYFI.csv,624,736855.0,19.4105,-155.2826667,3.62
df_2011-2018-DYFI.csv,625,736854.0,19.4185,-155.2831667,3.11
df_2011-2018-DYFI.csv,626,736854.0,19.3836667,-155.2765,2.67
df_2011-2018-DYFI.csv,627,736854.0,19.4083333,-155.2665,1.0
df_2011-2018-DYFI.csv,628,736854.0,19.401,-155.2695,3.25
df_2011-2018-DYFI.csv,629,736854.0,19.4003333,-155.2763333,4.2
df_2011-2018-DYFI.csv,630,736854.0,19.4046667,-155.2738333,2.87
df_2011-2018-DYFI.csv,631,736854.0,19.4133333,-155.2823333,1.97
df_2011-2018-DYFI.csv,632,736853.0,19.4015,-155.271,3.36
df_2011-2018-DYFI.csv,633,736853.0,19.3996667,-155.2825,3.07
df_2011-2018-DYFI.csv,634,736853.0,19.3993333,-155.2816667,3.63
df_2011-2018-DYFI.csv,635,736853.0,19.4091667,-155.2725,3.48
df_2011-2018-DYFI.csv,636,736853.0,19.4011667,-155.2823333,3.78
df_2011-2018-DYFI.csv,637,736853.0,19.407,-155.2832,3.6
df_2011-2018-DYFI.csv,638,736852.0,19.4176667,-155.2751667,3.65
df_2011-2018-DYFI.csv,639,736851.0,19.4118333,-155.2821667,3.64
df_2011-2018-DYFI.csv,640,736851.0,19.4026667,-155.274,3.5
df_2011-2018-DYFI.csv,641,736850.0,19.4008333,-155.286,5.4
df_2011-2018-DYFI.csv,642,736850.0,19.4113333,-155.2808333,3.79
df_2011-2018-DYFI.csv,643,736850.0,19.4121667,-155.2706667,2.72
df_2011-2018-DYFI.csv,644,736850.0,19.4025,-155.2708333,3.32
df_2011-2018-DYFI.csv,645,736850.0,19.4096667,-155.2821667,3.47
df_2011-2018-DYFI.csv,646,736849.0,21.163,-157.7135,3.55
df_2011-2018-DYFI.csv,647,736848.0,19.4165,-155.276,3.31
df_2011-2018-DYFI.csv,648,736848.0,19.4011667,-155.2756667,3.79
df_2011-2018-DYFI.csv,649,736848.0,19.3996667,-155.273,2.06
df_2011-2018-DYFI.csv,650,736848.0,19.4195,-155.2866667,3.55
df_2011-2018-DYFI.csv,651,736848.0,19.4131667,-155.2655,1.72
df_2011-2018-DYFI.csv,652,736848.0,19.4126667,-155.2718333,2.46
df_2011-2018-DYFI.csv,653,736846.0,19.4003333,-155.2795,5.4
df_2011-2018-DYFI.csv,654,736846.0,19.3291667,-155.1175,3.8
df_2011-2018-DYFI.csv,655,736846.0,19.1865,-155.4521667,1.86
df_2011-2018-DYFI.csv,656,736844.0,19.3926667,-155.2618333,3.5
df_2011-2018-DYFI.csv,657,736844.0,19.4113333,-155.2693333,3.26
df_2011-2018-DYFI.csv,658,736843.0,19.4123333,-155.2828333,5.3
df_2011-2018-DYFI.csv,659,736843.0,19.4045,-155.2868333,3.14
df_2011-2018-DYFI.csv,660,736843.0,19.4108333,-155.2713333,2.68
df_2011-2018-DYFI.csv,661,736843.0,19.354,-155.2453333,4.12
df_2011-2018-DYFI.csv,662,736842.0,19.4093333,-155.2711667,2.61
df_2011-2018-DYFI.csv,663,736842.0,19.402,-155.2796667,3.35
df_2011-2018-DYFI.csv,664,736842.0,19.4193333,-155.2838333,3.23
df_2011-2018-DYFI.csv,665,736842.0,19.1908333,-155.469,3.55
df_2011-2018-DYFI.csv,666,736842.0,19.403,-155.2908333,3.23
df_2011-2018-DYFI.csv,667,736842.0,19.4028333,-155.29,3.26
df_2011-2018-DYFI.csv,668,736841.0,19.849,-155.5523333,2.12
df_2011-2018-DYFI.csv,669,736841.0,19.4595,-155.3333333,3.49
df_2011-2018-DYFI.csv,670,736840.0,19.4045,-155.278,4.8
df_2011-2018-DYFI.csv,671,736839.0,19.3825,-155.262,3.69
df_2011-2018-DYFI.csv,672,736839.0,19.4126667,-155.2811667,4.11
df_2011-2018-DYFI.csv,673,736839.0,19.366,-154.9693333,3.43
df_2011-2018-DYFI.csv,674,736838.0,19.4191667,-155.2835,3.46
df_2011-2018-DYFI.csv,675,736837.0,19.3606667,-155.4963333,1.12
df_2011-2018-DYFI.csv,676,736836.0,19.4006667,-155.2848333,3.44
df_2011-2018-DYFI.csv,677,736836.0,19.405,-155.281,4.9
df_2011-2018-DYFI.csv,678,736835.0,19.3258333,-155.1876667,3.74
df_2011-2018-DYFI.csv,679,736835.0,19.437,-154.8706667,3.63
df_2011-2018-DYFI.csv,680,736834.0,19.405,-155.281,4.9
df_2011-2018-DYFI.csv,681,736834.0,19.432,-155.4783333,1.25
df_2011-2018-DYFI.csv,682,736832.0,19.5405,-156.3103333,3.57
df_2011-2018-DYFI.csv,683,736831.0,19.478,-154.8995,1.19
df_2011-2018-DYFI.csv,684,736831.0,19.405,-155.281,5.0
df_2011-2018-DYFI.csv,685,736830.0,19.4255,-155.2528333,3.52
df_2011-2018-DYFI.csv,686,736830.0,19.3963333,-155.2676667,3.65
df_2011-2018-DYFI.csv,687,736830.0,19.3991667,-155.2718333,3.52
df_2011-2018-DYFI.csv,688,736830.0,19.4158333,-155.275,3.92
df_2011-2018-DYFI.csv,689,736830.0,19.4136667,-155.28,4.43
df_2011-2018-DYFI.csv,690,736830.0,19.4363333,-155.0068333,2.67
df_2011-2018-DYFI.csv,691,736829.0,19.351,-155.2511667,3.13
df_2011-2018-DYFI.csv,692,736829.0,19.416,-155.2778333,1.93
df_2011-2018-DYFI.csv,693,736828.0,19.425,-154.8718333,2.87
df_2011-2018-DYFI.csv,694,736828.0,19.3663333,-155.2375,2.78
df_2011-2018-DYFI.csv,695,736827.0,19.4208333,-155.2543333,2.71
df_2011-2018-DYFI.csv,696,736827.0,19.367,-154.8675,4.44
df_2011-2018-DYFI.csv,697,736827.0,19.3445,-155.2706667,3.62
df_2011-2018-DYFI.csv,698,736827.0,19.344,-155.2771667,3.1
df_2011-2018-DYFI.csv,699,736826.0,19.3981667,-155.2721667,3.53
df_2011-2018-DYFI.csv,700,736826.0,19.367,-155.0071667,4.23
df_2011-2018-DYFI.csv,701,736825.0,18.8944,-156.7932,3.6
df_2011-2018-DYFI.csv,702,736825.0,19.4356667,-154.7635,3.45
df_2011-2018-DYFI.csv,703,736824.0,19.3623,-154.9523,4.0
df_2011-2018-DYFI.csv,704,736824.0,19.1951667,-155.459,1.79
df_2011-2018-DYFI.csv,705,736822.0,19.1425,-155.463,1.74
df_2011-2018-DYFI.csv,706,736821.0,19.3823333,-155.249,3.62
df_2011-2018-DYFI.csv,707,736821.0,19.3795,-155.2488333,2.94
df_2011-2018-DYFI.csv,708,736821.0,19.3516667,-155.2711667,3.71
df_2011-2018-DYFI.csv,709,736820.0,19.1001667,-155.2055,4.25
df_2011-2018-DYFI.csv,710,736820.0,19.4335,-155.1986667,3.63
df_2011-2018-DYFI.csv,711,736820.0,19.4298333,-155.2406667,3.68
df_2011-2018-DYFI.csv,712,736820.0,19.4276667,-155.2393333,3.5
df_2011-2018-DYFI.csv,713,736819.0,19.3243333,-154.8448333,1.4
df_2011-2018-DYFI.csv,714,736819.0,19.0936667,-155.2118333,3.45
