,,Date,SITE_LATITUDE,SITE_LONGITUDE,Daily Max 1-hour SO2 Concentration
df_ad_viz_plotval_data (2018).csv,2263,12201820.0,19.555444,-155.102028,3.1
df_ad_viz_plotval_data (2018).csv,2264,12201821.0,19.555444,-155.102028,3.2
df_ad_viz_plotval_data (2018).csv,2265,12201822.0,19.555444,-155.102028,3.2
df_ad_viz_plotval_data (2018).csv,2266,12201823.0,19.555444,-155.102028,3.0
df_ad_viz_plotval_data (2018).csv,2267,12201824.0,19.555444,-155.102028,3.2
df_ad_viz_plotval_data (2018).csv,2268,12201825.0,19.555444,-155.102028,3.4
df_ad_viz_plotval_data (2018).csv,2269,12201826.0,19.555444,-155.102028,7.4
df_ad_viz_plotval_data (2018).csv,2270,12201827.0,19.555444,-155.102028,3.6
df_ad_viz_plotval_data (2018).csv,2271,12201828.0,19.555444,-155.102028,3.7
df_ad_viz_plotval_data (2018).csv,2272,12201829.0,19.555444,-155.102028,3.0
df_ad_viz_plotval_data (2018).csv,2273,12201830.0,19.555444,-155.102028,3.2
df_ad_viz_plotval_data (2018).csv,2274,12201831.0,19.555444,-155.102028,3.3
df_ad_viz_plotval_data (2018).csv,2275,120181.0,21.32374479,-158.0886127,2.0
df_ad_viz_plotval_data (2018).csv,2276,120182.0,21.32374479,-158.0886127,1.8
df_ad_viz_plotval_data (2018).csv,2277,120183.0,21.32374479,-158.0886127,2.1
df_ad_viz_plotval_data (2018).csv,2278,120184.0,21.32374479,-158.0886127,1.6
df_ad_viz_plotval_data (2018).csv,2279,120185.0,21.32374479,-158.0886127,1.7
df_ad_viz_plotval_data (2018).csv,2280,120186.0,21.32374479,-158.0886127,1.7
df_ad_viz_plotval_data (2018).csv,2281,120187.0,21.32374479,-158.0886127,1.7
df_ad_viz_plotval_data (2018).csv,2282,120188.0,21.32374479,-158.0886127,1.9
df_ad_viz_plotval_data (2018).csv,2283,120189.0,21.32374479,-158.0886127,1.9
df_ad_viz_plotval_data (2018).csv,2284,1201810.0,21.32374479,-158.0886127,3.9
df_ad_viz_plotval_data (2018).csv,2285,1201811.0,21.32374479,-158.0886127,1.9
df_ad_viz_plotval_data (2018).csv,2286,1201812.0,21.32374479,-158.0886127,1.8
df_ad_viz_plotval_data (2018).csv,2287,1201813.0,21.32374479,-158.0886127,1.7
df_ad_viz_plotval_data (2018).csv,2288,1201814.0,21.32374479,-158.0886127,3.2
df_ad_viz_plotval_data (2018).csv,2289,1201815.0,21.32374479,-158.0886127,2.4
df_ad_viz_plotval_data (2018).csv,2290,1201816.0,21.32374479,-158.0886127,1.4
df_ad_viz_plotval_data (2018).csv,2291,1201817.0,21.32374479,-158.0886127,1.4
df_ad_viz_plotval_data (2018).csv,2292,1201818.0,21.32374479,-158.0886127,0.6
df_ad_viz_plotval_data (2018).csv,2293,1201819.0,21.32374479,-158.0886127,0.2
df_ad_viz_plotval_data (2018).csv,2294,1201820.0,21.32374479,-158.0886127,0.2
df_ad_viz_plotval_data (2018).csv,2295,1201821.0,21.32374479,-158.0886127,0.3
df_ad_viz_plotval_data (2018).csv,2296,1201822.0,21.32374479,-158.0886127,1.3
df_ad_viz_plotval_data (2018).csv,2297,1201823.0,21.32374479,-158.0886127,0.3
df_ad_viz_plotval_data (2018).csv,2298,1201824.0,21.32374479,-158.0886127,1.0
df_ad_viz_plotval_data (2018).csv,2299,1201825.0,21.32374479,-158.0886127,0.5
df_ad_viz_plotval_data (2018).csv,2300,1201826.0,21.32374479,-158.0886127,0.6
df_ad_viz_plotval_data (2018).csv,2301,1201827.0,21.32374479,-158.0886127,2.4
df_ad_viz_plotval_data (2018).csv,2302,1201828.0,21.32374479,-158.0886127,0.2
df_ad_viz_plotval_data (2018).csv,2303,1201829.0,21.32374479,-158.0886127,2.6
df_ad_viz_plotval_data (2018).csv,2304,1201830.0,21.32374479,-158.0886127,2.4
df_ad_viz_plotval_data (2018).csv,2305,1201831.0,21.32374479,-158.0886127,1.0
df_ad_viz_plotval_data (2018).csv,2306,220181.0,21.32374479,-158.0886127,0.3
df_ad_viz_plotval_data (2018).csv,2307,220182.0,21.32374479,-158.0886127,0.3
df_ad_viz_plotval_data (2018).csv,2308,220183.0,21.32374479,-158.0886127,0.6
df_ad_viz_plotval_data (2018).csv,2309,220184.0,21.32374479,-158.0886127,0.7
df_ad_viz_plotval_data (2018).csv,2310,220185.0,21.32374479,-158.0886127,3.3
df_ad_viz_plotval_data (2018).csv,2311,220186.0,21.32374479,-158.0886127,1.0
df_ad_viz_plotval_data (2018).csv,2312,220187.0,21.32374479,-158.0886127,2.1
df_ad_viz_plotval_data (2018).csv,2313,220188.0,21.32374479,-158.0886127,1.4
df_ad_viz_plotval_data (2018).csv,2314,220189.0,21.32374479,-158.0886127,1.0
df_ad_viz_plotval_data (2018).csv,2315,2201810.0,21.32374479,-158.0886127,1.0
df_ad_viz_plotval_data (2018).csv,2316,2201811.0,21.32374479,-158.0886127,1.0
df_ad_viz_plotval_data (2018).csv,2317,2201812.0,21.32374479,-158.0886127,1.0
df_ad_viz_plotval_data (2018).csv,2318,2201813.0,21.32374479,-158.0886127,1.2
df_ad_viz_plotval_data (2018).csv,2319,2201814.0,21.32374479,-158.0886127,1.0
df_ad_viz_plotval_data (2018).csv,2320,2201815.0,21.32374479,-158.0886127,1.8
df_ad_viz_plotval_data (2018).csv,2321,2201816.0,21.32374479,-158.0886127,1.2
df_ad_viz_plotval_data (2018).csv,2322,2201817.0,21.32374479,-158.0886127,1.0
df_ad_viz_plotval_data (2018).csv,2323,2201818.0,21.32374479,-158.0886127,0.5
df_ad_viz_plotval_data (2018).csv,2324,2201819.0,21.32374479,-158.0886127,1.2
df_ad_viz_plotval_data (2018).csv,2325,2201820.0,21.32374479,-158.0886127,0.7
df_ad_viz_plotval_data (2018).csv,2326,2201821.0,21.32374479,-158.0886127,1.2
df_ad_viz_plotval_data (2018).csv,2327,2201822.0,21.32374479,-158.0886127,1.2
df_ad_viz_plotval_data (2018).csv,2328,2201823.0,21.32374479,-158.0886127,1.9
df_ad_viz_plotval_data (2018).csv,2329,2201824.0,21.32374479,-158.0886127,4.9
df_ad_viz_plotval_data (2018).csv,2330,2201825.0,21.32374479,-158.0886127,1.8
df_ad_viz_plotval_data (2018).csv,2331,2201826.0,21.32374479,-158.0886127,1.8
df_ad_viz_plotval_data (2018).csv,2332,2201827.0,21.32374479,-158.0886127,0.8
df_ad_viz_plotval_data (2018).csv,2333,2201828.0,21.32374479,-158.0886127,1.3
df_ad_viz_plotval_data (2018).csv,2334,320181.0,21.32374479,-158.0886127,2.3
df_ad_viz_plotval_data (2018).csv,2335,320182.0,21.32374479,-158.0886127,1.0
df_ad_viz_plotval_data (2018).csv,2336,320183.0,21.32374479,-158.0886127,0.5
df_ad_viz_plotval_data (2018).csv,2337,320184.0,21.32374479,-158.0886127,0.6
df_ad_viz_plotval_data (2018).csv,2338,320185.0,21.32374479,-158.0886127,1.0
df_ad_viz_plotval_data (2018).csv,2339,320186.0,21.32374479,-158.0886127,0.6
df_ad_viz_plotval_data (2018).csv,2340,3201810.0,21.32374479,-158.0886127,0.1
df_ad_viz_plotval_data (2018).csv,2341,3201811.0,21.32374479,-158.0886127,0.1
df_ad_viz_plotval_data (2018).csv,2342,3201812.0,21.32374479,-158.0886127,1.3
df_ad_viz_plotval_data (2018).csv,2343,3201813.0,21.32374479,-158.0886127,1.1
df_ad_viz_plotval_data (2018).csv,2344,3201814.0,21.32374479,-158.0886127,1.1
df_ad_viz_plotval_data (2018).csv,2345,3201815.0,21.32374479,-158.0886127,0.9
df_ad_viz_plotval_data (2018).csv,2346,3201816.0,21.32374479,-158.0886127,1.2
df_ad_viz_plotval_data (2018).csv,2347,3201817.0,21.32374479,-158.0886127,0.6
df_ad_viz_plotval_data (2018).csv,2348,3201818.0,21.32374479,-158.0886127,1.0
df_ad_viz_plotval_data (2018).csv,2349,3201819.0,21.32374479,-158.0886127,1.3
df_ad_viz_plotval_data (2018).csv,2350,3201820.0,21.32374479,-158.0886127,1.4
df_ad_viz_plotval_data (2018).csv,2351,3201821.0,21.32374479,-158.0886127,0.7
df_ad_viz_plotval_data (2018).csv,2352,3201822.0,21.32374479,-158.0886127,0.5
df_ad_viz_plotval_data (2018).csv,2353,3201823.0,21.32374479,-158.0886127,0.8
df_ad_viz_plotval_data (2018).csv,2354,3201824.0,21.32374479,-158.0886127,1.1
df_ad_viz_plotval_data (2018).csv,2355,3201825.0,21.32374479,-158.0886127,2.4
df_ad_viz_plotval_data (2018).csv,2356,3201826.0,21.32374479,-158.0886127,1.5
df_ad_viz_plotval_data (2018).csv,2357,3201827.0,21.32374479,-158.0886127,1.6
df_ad_viz_plotval_data (2018).csv,2358,3201828.0,21.32374479,-158.0886127,4.8
df_ad_viz_plotval_data (2018).csv,2359,3201829.0,21.32374479,-158.0886127,2.1
df_ad_viz_plotval_data (2018).csv,2360,3201830.0,21.32374479,-158.0886127,1.8
df_ad_viz_plotval_data (2018).csv,2361,3201831.0,21.32374479,-158.0886127,1.5
df_ad_viz_plotval_data (2018).csv,2362,420181.0,21.32374479,-158.0886127,1.1
df_ad_viz_plotval_data (2018).csv,2363,420182.0,21.32374479,-158.0886127,0.8
df_ad_viz_plotval_data (2018).csv,2364,420183.0,21.32374479,-158.0886127,0.7
df_ad_viz_plotval_data (2018).csv,2365,420184.0,21.32374479,-158.0886127,0.2
df_ad_viz_plotval_data (2018).csv,2366,420185.0,21.32374479,-158.0886127,6.2
df_ad_viz_plotval_data (2018).csv,2367,420186.0,21.32374479,-158.0886127,0.4
df_ad_viz_plotval_data (2018).csv,2368,420187.0,21.32374479,-158.0886127,1.6
df_ad_viz_plotval_data (2018).csv,2369,420188.0,21.32374479,-158.0886127,1.7
df_ad_viz_plotval_data (2018).csv,2370,420189.0,21.32374479,-158.0886127,1.7
df_ad_viz_plotval_data (2018).csv,2371,4201810.0,21.32374479,-158.0886127,1.9
df_ad_viz_plotval_data (2018).csv,2372,4201811.0,21.32374479,-158.0886127,1.9
df_ad_viz_plotval_data (2018).csv,2373,4201812.0,21.32374479,-158.0886127,1.8
df_ad_viz_plotval_data (2018).csv,2374,4201813.0,21.32374479,-158.0886127,2.4
df_ad_viz_plotval_data (2018).csv,2375,4201814.0,21.32374479,-158.0886127,1.0
df_ad_viz_plotval_data (2018).csv,2376,4201815.0,21.32374479,-158.0886127,0.2
df_ad_viz_plotval_data (2018).csv,2377,4201816.0,21.32374479,-158.0886127,0.4
df_ad_viz_plotval_data (2018).csv,2378,4201817.0,21.32374479,-158.0886127,0.7
df_ad_viz_plotval_data (2018).csv,2379,4201818.0,21.32374479,-158.0886127,0.5
df_ad_viz_plotval_data (2018).csv,2380,4201819.0,21.32374479,-158.0886127,0.2
df_ad_viz_plotval_data (2018).csv,2381,4201820.0,21.32374479,-158.0886127,0.9
df_ad_viz_plotval_data (2018).csv,2382,4201821.0,21.32374479,-158.0886127,1.1
df_ad_viz_plotval_data (2018).csv,2383,4201822.0,21.32374479,-158.0886127,0.4
df_ad_viz_plotval_data (2018).csv,2384,4201823.0,21.32374479,-158.0886127,0.6
df_ad_viz_plotval_data (2018).csv,2385,4201824.0,21.32374479,-158.0886127,1.1
df_ad_viz_plotval_data (2018).csv,2386,4201825.0,21.32374479,-158.0886127,0.8
df_ad_viz_plotval_data (2018).csv,2387,4201826.0,21.32374479,-158.0886127,0.4
df_ad_viz_plotval_data (2018).csv,2388,4201827.0,21.32374479,-158.0886127,2.3
df_ad_viz_plotval_data (2018).csv,2389,4201828.0,21.32374479,-158.0886127,6.3
df_ad_viz_plotval_data (2018).csv,2390,4201829.0,21.32374479,-158.0886127,1.3
df_ad_viz_plotval_data (2018).csv,2391,4201830.0,21.32374479,-158.0886127,0.3
df_ad_viz_plotval_data (2018).csv,2392,520181.0,21.32374479,-158.0886127,0.5
df_ad_viz_plotval_data (2018).csv,2393,520182.0,21.32374479,-158.0886127,0.3
df_ad_viz_plotval_data (2018).csv,2394,520183.0,21.32374479,-158.0886127,6.6
df_ad_viz_plotval_data (2018).csv,2395,520184.0,21.32374479,-158.0886127,2.4
df_ad_viz_plotval_data (2018).csv,2396,520185.0,21.32374479,-158.0886127,2.3
df_ad_viz_plotval_data (2018).csv,2397,520186.0,21.32374479,-158.0886127,0.3
df_ad_viz_plotval_data (2018).csv,2398,520187.0,21.32374479,-158.0886127,0.2
df_ad_viz_plotval_data (2018).csv,2399,520188.0,21.32374479,-158.0886127,0.1
df_ad_viz_plotval_data (2018).csv,2400,520189.0,21.32374479,-158.0886127,0.8
df_ad_viz_plotval_data (2018).csv,2401,5201810.0,21.32374479,-158.0886127,0.5
df_ad_viz_plotval_data (2018).csv,2402,5201811.0,21.32374479,-158.0886127,1.1
df_ad_viz_plotval_data (2018).csv,2403,5201812.0,21.32374479,-158.0886127,0.6
df_ad_viz_plotval_data (2018).csv,2404,5201813.0,21.32374479,-158.0886127,0.5
df_ad_viz_plotval_data (2018).csv,2405,5201814.0,21.32374479,-158.0886127,0.7
df_ad_viz_plotval_data (2018).csv,2406,5201815.0,21.32374479,-158.0886127,0.6
df_ad_viz_plotval_data (2018).csv,2407,5201816.0,21.32374479,-158.0886127,0.9
df_ad_viz_plotval_data (2018).csv,2408,5201817.0,21.32374479,-158.0886127,1.3
df_ad_viz_plotval_data (2018).csv,2409,5201818.0,21.32374479,-158.0886127,1.0
df_ad_viz_plotval_data (2018).csv,2410,5201819.0,21.32374479,-158.0886127,2.0
df_ad_viz_plotval_data (2018).csv,2411,5201820.0,21.32374479,-158.0886127,2.3
df_ad_viz_plotval_data (2018).csv,2412,5201821.0,21.32374479,-158.0886127,1.9
df_ad_viz_plotval_data (2018).csv,2413,5201822.0,21.32374479,-158.0886127,1.5
df_ad_viz_plotval_data (2018).csv,2414,5201823.0,21.32374479,-158.0886127,1.7
df_ad_viz_plotval_data (2018).csv,2415,5201824.0,21.32374479,-158.0886127,2.4
df_ad_viz_plotval_data (2018).csv,2416,5201825.0,21.32374479,-158.0886127,1.8
df_ad_viz_plotval_data (2018).csv,2417,5201826.0,21.32374479,-158.0886127,0.6
df_ad_viz_plotval_data (2018).csv,2418,5201827.0,21.32374479,-158.0886127,0.4
df_ad_viz_plotval_data (2018).csv,2419,5201828.0,21.32374479,-158.0886127,0.4
df_ad_viz_plotval_data (2018).csv,2420,5201829.0,21.32374479,-158.0886127,0.4
df_ad_viz_plotval_data (2018).csv,2421,5201830.0,21.32374479,-158.0886127,0.5
df_ad_viz_plotval_data (2018).csv,2422,5201831.0,21.32374479,-158.0886127,0.5
df_ad_viz_plotval_data (2018).csv,2423,620181.0,21.32374479,-158.0886127,0.1
df_ad_viz_plotval_data (2018).csv,2424,620182.0,21.32374479,-158.0886127,0.4
df_ad_viz_plotval_data (2018).csv,2425,620183.0,21.32374479,-158.0886127,0.2
df_ad_viz_plotval_data (2018).csv,2426,620184.0,21.32374479,-158.0886127,0.2
df_ad_viz_plotval_data (2018).csv,2427,620185.0,21.32374479,-158.0886127,0.0
df_ad_viz_plotval_data (2018).csv,2428,620186.0,21.32374479,-158.0886127,-0.2
df_ad_viz_plotval_data (2018).csv,2429,620187.0,21.32374479,-158.0886127,-0.2
df_ad_viz_plotval_data (2018).csv,2430,620188.0,21.32374479,-158.0886127,0.8
df_ad_viz_plotval_data (2018).csv,2431,620189.0,21.32374479,-158.0886127,1.1
df_ad_viz_plotval_data (2018).csv,2432,6201810.0,21.32374479,-158.0886127,0.7
df_ad_viz_plotval_data (2018).csv,2433,6201811.0,21.32374479,-158.0886127,0.9
df_ad_viz_plotval_data (2018).csv,2434,6201812.0,21.32374479,-158.0886127,0.9
df_ad_viz_plotval_data (2018).csv,2435,6201813.0,21.32374479,-158.0886127,0.7
df_ad_viz_plotval_data (2018).csv,2436,6201814.0,21.32374479,-158.0886127,0.7
df_ad_viz_plotval_data (2018).csv,2437,6201815.0,21.32374479,-158.0886127,1.0
df_ad_viz_plotval_data (2018).csv,2438,6201816.0,21.32374479,-158.0886127,2.4
df_ad_viz_plotval_data (2018).csv,2439,6201817.0,21.32374479,-158.0886127,1.8
df_ad_viz_plotval_data (2018).csv,2440,6201818.0,21.32374479,-158.0886127,3.5
df_ad_viz_plotval_data (2018).csv,2441,6201819.0,21.32374479,-158.0886127,0.5
df_ad_viz_plotval_data (2018).csv,2442,6201820.0,21.32374479,-158.0886127,12.9
df_ad_viz_plotval_data (2018).csv,2443,6201821.0,21.32374479,-158.0886127,0.8
df_ad_viz_plotval_data (2018).csv,2444,6201822.0,21.32374479,-158.0886127,0.7
df_ad_viz_plotval_data (2018).csv,2445,6201823.0,21.32374479,-158.0886127,0.8
df_ad_viz_plotval_data (2018).csv,2446,6201824.0,21.32374479,-158.0886127,0.5
df_ad_viz_plotval_data (2018).csv,2447,6201825.0,21.32374479,-158.0886127,0.9
df_ad_viz_plotval_data (2018).csv,2448,6201826.0,21.32374479,-158.0886127,1.0
df_ad_viz_plotval_data (2018).csv,2449,6201827.0,21.32374479,-158.0886127,0.7
df_ad_viz_plotval_data (2018).csv,2450,6201828.0,21.32374479,-158.0886127,0.8
df_ad_viz_plotval_data (2018).csv,2451,6201829.0,21.32374479,-158.0886127,1.9
df_ad_viz_plotval_data (2018).csv,2452,6201830.0,21.32374479,-158.0886127,1.0
df_ad_viz_plotval_data (2018).csv,2453,720181.0,21.32374479,-158.0886127,1.0
df_ad_viz_plotval_data (2018).csv,2454,720182.0,21.32374479,-158.0886127,4.6
df_ad_viz_plotval_data (2018).csv,2455,720183.0,21.32374479,-158.0886127,1.1
df_ad_viz_plotval_data (2018).csv,2456,720184.0,21.32374479,-158.0886127,0.9
df_ad_viz_plotval_data (2018).csv,2457,720185.0,21.32374479,-158.0886127,1.1
df_ad_viz_plotval_data (2018).csv,2458,720186.0,21.32374479,-158.0886127,1.0
df_ad_viz_plotval_data (2018).csv,2459,720187.0,21.32374479,-158.0886127,0.7
df_ad_viz_plotval_data (2018).csv,2460,720188.0,21.32374479,-158.0886127,0.6
df_ad_viz_plotval_data (2018).csv,2461,720189.0,21.32374479,-158.0886127,1.2
df_ad_viz_plotval_data (2018).csv,2462,7201810.0,21.32374479,-158.0886127,1.8
df_ad_viz_plotval_data (2018).csv,2463,7201811.0,21.32374479,-158.0886127,0.9
df_ad_viz_plotval_data (2018).csv,2464,7201812.0,21.32374479,-158.0886127,2.4
df_ad_viz_plotval_data (2018).csv,2465,7201813.0,21.32374479,-158.0886127,0.6
df_ad_viz_plotval_data (2018).csv,2466,7201814.0,21.32374479,-158.0886127,0.6
df_ad_viz_plotval_data (2018).csv,2467,7201815.0,21.32374479,-158.0886127,0.6
df_ad_viz_plotval_data (2018).csv,2468,7201816.0,21.32374479,-158.0886127,0.7
df_ad_viz_plotval_data (2018).csv,2469,7201817.0,21.32374479,-158.0886127,0.6
df_ad_viz_plotval_data (2018).csv,2470,7201818.0,21.32374479,-158.0886127,0.6
df_ad_viz_plotval_data (2018).csv,2471,7201819.0,21.32374479,-158.0886127,0.8
df_ad_viz_plotval_data (2018).csv,2472,7201820.0,21.32374479,-158.0886127,0.7
df_ad_viz_plotval_data (2018).csv,2473,7201821.0,21.32374479,-158.0886127,0.6
df_ad_viz_plotval_data (2018).csv,2474,7201822.0,21.32374479,-158.0886127,0.5
df_ad_viz_plotval_data (2018).csv,2475,7201823.0,21.32374479,-158.0886127,0.6
df_ad_viz_plotval_data (2018).csv,2476,7201824.0,21.32374479,-158.0886127,0.5
df_ad_viz_plotval_data (2018).csv,2477,7201825.0,21.32374479,-158.0886127,0.4
df_ad_viz_plotval_data (2018).csv,2478,7201826.0,21.32374479,-158.0886127,0.9
df_ad_viz_plotval_data (2018).csv,2479,7201827.0,21.32374479,-158.0886127,1.0
df_ad_viz_plotval_data (2018).csv,2480,7201828.0,21.32374479,-158.0886127,0.9
df_ad_viz_plotval_data (2018).csv,2481,7201829.0,21.32374479,-158.0886127,0.9
df_ad_viz_plotval_data (2018).csv,2482,7201830.0,21.32374479,-158.0886127,1.1
df_ad_viz_plotval_data (2018).csv,2483,7201831.0,21.32374479,-158.0886127,1.1
df_ad_viz_plotval_data (2018).csv,2484,820181.0,21.32374479,-158.0886127,0.9
df_ad_viz_plotval_data (2018).csv,2485,820182.0,21.32374479,-158.0886127,0.7
df_ad_viz_plotval_data (2018).csv,2486,820183.0,21.32374479,-158.0886127,0.8
df_ad_viz_plotval_data (2018).csv,2487,820184.0,21.32374479,-158.0886127,1.2
df_ad_viz_plotval_data (2018).csv,2488,820185.0,21.32374479,-158.0886127,1.2
df_ad_viz_plotval_data (2018).csv,2489,820186.0,21.32374479,-158.0886127,1.3
df_ad_viz_plotval_data (2018).csv,2490,820187.0,21.32374479,-158.0886127,1.4
df_ad_viz_plotval_data (2018).csv,2491,820188.0,21.32374479,-158.0886127,0.4
df_ad_viz_plotval_data (2018).csv,2492,820189.0,21.32374479,-158.0886127,1.1
df_ad_viz_plotval_data (2018).csv,2493,8201810.0,21.32374479,-158.0886127,0.9
df_ad_viz_plotval_data (2018).csv,2494,8201811.0,21.32374479,-158.0886127,0.9
df_ad_viz_plotval_data (2018).csv,2495,8201812.0,21.32374479,-158.0886127,1.1
df_ad_viz_plotval_data (2018).csv,2496,8201813.0,21.32374479,-158.0886127,1.1
df_ad_viz_plotval_data (2018).csv,2497,8201814.0,21.32374479,-158.0886127,1.7
df_ad_viz_plotval_data (2018).csv,2498,8201815.0,21.32374479,-158.0886127,0.6
df_ad_viz_plotval_data (2018).csv,2499,8201816.0,21.32374479,-158.0886127,0.4
df_ad_viz_plotval_data (2018).csv,2500,8201817.0,21.32374479,-158.0886127,0.4
df_ad_viz_plotval_data (2018).csv,2501,8201818.0,21.32374479,-158.0886127,0.2
df_ad_viz_plotval_data (2018).csv,2502,8201819.0,21.32374479,-158.0886127,0.3
df_ad_viz_plotval_data (2018).csv,2503,8201820.0,21.32374479,-158.0886127,0.3
df_ad_viz_plotval_data (2018).csv,2504,8201821.0,21.32374479,-158.0886127,0.3
df_ad_viz_plotval_data (2018).csv,2505,8201829.0,21.32374479,-158.0886127,0.2
df_ad_viz_plotval_data (2018).csv,2506,8201830.0,21.32374479,-158.0886127,0.4
df_ad_viz_plotval_data (2018).csv,2507,8201831.0,21.32374479,-158.0886127,0.3
df_ad_viz_plotval_data (2018).csv,2508,920181.0,21.32374479,-158.0886127,0.2
df_ad_viz_plotval_data (2018).csv,2509,920182.0,21.32374479,-158.0886127,0.3
df_ad_viz_plotval_data (2018).csv,2510,920183.0,21.32374479,-158.0886127,0.6
df_ad_viz_plotval_data (2018).csv,2511,920184.0,21.32374479,-158.0886127,0.9
df_ad_viz_plotval_data (2018).csv,2512,920185.0,21.32374479,-158.0886127,1.7
df_ad_viz_plotval_data (2018).csv,2513,920186.0,21.32374479,-158.0886127,1.6
df_ad_viz_plotval_data (2018).csv,2514,920187.0,21.32374479,-158.0886127,1.2
df_ad_viz_plotval_data (2018).csv,2515,920188.0,21.32374479,-158.0886127,1.5
df_ad_viz_plotval_data (2018).csv,2516,920189.0,21.32374479,-158.0886127,1.8
df_ad_viz_plotval_data (2018).csv,2517,9201810.0,21.32374479,-158.0886127,1.6
df_ad_viz_plotval_data (2018).csv,2518,9201811.0,21.32374479,-158.0886127,1.3
df_ad_viz_plotval_data (2018).csv,2519,9201812.0,21.32374479,-158.0886127,1.6
df_ad_viz_plotval_data (2018).csv,2520,9201813.0,21.32374479,-158.0886127,0.7
df_ad_viz_plotval_data (2018).csv,2521,9201814.0,21.32374479,-158.0886127,0.8
df_ad_viz_plotval_data (2018).csv,2522,9201815.0,21.32374479,-158.0886127,1.0
df_ad_viz_plotval_data (2018).csv,2523,9201816.0,21.32374479,-158.0886127,0.7
df_ad_viz_plotval_data (2018).csv,2524,9201817.0,21.32374479,-158.0886127,0.7
df_ad_viz_plotval_data (2018).csv,2525,9201818.0,21.32374479,-158.0886127,1.0
df_ad_viz_plotval_data (2018).csv,2526,9201819.0,21.32374479,-158.0886127,6.2
df_ad_viz_plotval_data (2018).csv,2527,9201820.0,21.32374479,-158.0886127,1.3
df_ad_viz_plotval_data (2018).csv,2528,9201821.0,21.32374479,-158.0886127,0.8
df_ad_viz_plotval_data (2018).csv,2529,9201822.0,21.32374479,-158.0886127,0.8
df_ad_viz_plotval_data (2018).csv,2530,9201823.0,21.32374479,-158.0886127,0.5
df_ad_viz_plotval_data (2018).csv,2531,9201824.0,21.32374479,-158.0886127,1.9
df_ad_viz_plotval_data (2018).csv,2532,9201825.0,21.32374479,-158.0886127,2.1
df_ad_viz_plotval_data (2018).csv,2533,9201826.0,21.32374479,-158.0886127,2.0
df_ad_viz_plotval_data (2018).csv,2534,9201827.0,21.32374479,-158.0886127,1.7
df_ad_viz_plotval_data (2018).csv,2535,9201828.0,21.32374479,-158.0886127,2.1
df_ad_viz_plotval_data (2018).csv,2536,9201829.0,21.32374479,-158.0886127,2.2
df_ad_viz_plotval_data (2018).csv,2537,9201830.0,21.32374479,-158.0886127,2.1
df_ad_viz_plotval_data (2018).csv,2538,1020182.0,21.32374479,-158.0886127,1.0
df_ad_viz_plotval_data (2018).csv,2539,1020183.0,21.32374479,-158.0886127,1.6
df_ad_viz_plotval_data (2018).csv,2540,1020184.0,21.32374479,-158.0886127,1.0
df_ad_viz_plotval_data (2018).csv,2541,1020185.0,21.32374479,-158.0886127,1.1
df_ad_viz_plotval_data (2018).csv,2542,1020186.0,21.32374479,-158.0886127,0.9
df_ad_viz_plotval_data (2018).csv,2543,1020187.0,21.32374479,-158.0886127,2.0
df_ad_viz_plotval_data (2018).csv,2544,1020188.0,21.32374479,-158.0886127,1.5
df_ad_viz_plotval_data (2018).csv,2545,10201810.0,21.32374479,-158.0886127,0.8
df_ad_viz_plotval_data (2018).csv,2546,10201812.0,21.32374479,-158.0886127,0.8
df_ad_viz_plotval_data (2018).csv,2547,10201814.0,21.32374479,-158.0886127,4.9
df_ad_viz_plotval_data (2018).csv,2548,10201816.0,21.32374479,-158.0886127,1.6
df_ad_viz_plotval_data (2018).csv,2549,10201817.0,21.32374479,-158.0886127,2.0
df_ad_viz_plotval_data (2018).csv,2550,10201818.0,21.32374479,-158.0886127,2.8
df_ad_viz_plotval_data (2018).csv,2551,10201819.0,21.32374479,-158.0886127,1.5
df_ad_viz_plotval_data (2018).csv,2552,10201820.0,21.32374479,-158.0886127,0.4
df_ad_viz_plotval_data (2018).csv,2553,10201821.0,21.32374479,-158.0886127,2.1
df_ad_viz_plotval_data (2018).csv,2554,10201822.0,21.32374479,-158.0886127,0.5
df_ad_viz_plotval_data (2018).csv,2555,10201823.0,21.32374479,-158.0886127,0.5
df_ad_viz_plotval_data (2018).csv,2556,10201824.0,21.32374479,-158.0886127,0.6
df_ad_viz_plotval_data (2018).csv,2557,10201825.0,21.32374479,-158.0886127,0.6
df_ad_viz_plotval_data (2018).csv,2558,10201826.0,21.32374479,-158.0886127,0.3
df_ad_viz_plotval_data (2018).csv,2559,10201827.0,21.32374479,-158.0886127,0.4
df_ad_viz_plotval_data (2018).csv,2560,10201828.0,21.32374479,-158.0886127,0.3
df_ad_viz_plotval_data (2018).csv,2561,10201830.0,21.32374479,-158.0886127,0.3
df_ad_viz_plotval_data (2018).csv,2562,10201831.0,21.32374479,-158.0886127,0.2
df_ad_viz_plotval_data (2018).csv,2563,1120181.0,21.32374479,-158.0886127,0.2
df_ad_viz_plotval_data (2018).csv,2564,1120182.0,21.32374479,-158.0886127,0.4
df_ad_viz_plotval_data (2018).csv,2565,1120183.0,21.32374479,-158.0886127,0.4
df_ad_viz_plotval_data (2018).csv,2566,1120184.0,21.32374479,-158.0886127,0.4
df_ad_viz_plotval_data (2018).csv,2567,1120185.0,21.32374479,-158.0886127,0.4
