Date,SITE_LATITUDE,SITE_LONGITUDE,Daily Max 1-hour SO2 Concentration
734931.0,19.46398872,-154.8987058,2.4
734932.0,19.46398872,-154.8987058,2.2
734933.0,19.46398872,-154.8987058,2.0
734934.0,19.46398872,-154.8987058,2.0
734935.0,19.46398872,-154.8987058,2.0
734936.0,19.46398872,-154.8987058,2.0
734937.0,19.46398872,-154.8987058,2.0
734938.0,19.46398872,-154.8987058,2.1
734939.0,19.46398872,-154.8987058,4.1
734940.0,19.46398872,-154.8987058,2.2
734941.0,19.46398872,-154.8987058,2.1
734942.0,19.46398872,-154.8987058,3.7
734943.0,19.46398872,-154.8987058,2.2
734944.0,19.46398872,-154.8987058,2.4
734945.0,19.46398872,-154.8987058,4.1
734946.0,19.46398872,-154.8987058,2.2
734947.0,19.46398872,-154.8987058,2.1
734948.0,19.46398872,-154.8987058,2.1
734949.0,19.46398872,-154.8987058,2.1
734950.0,19.46398872,-154.8987058,2.3
734951.0,19.46398872,-154.8987058,2.4
734952.0,19.46398872,-154.8987058,2.3
734953.0,19.46398872,-154.8987058,2.1
734954.0,19.46398872,-154.8987058,2.1
734955.0,19.46398872,-154.8987058,2.2
734956.0,19.46398872,-154.8987058,2.0
734957.0,19.46398872,-154.8987058,2.1
734958.0,19.46398872,-154.8987058,2.1
734959.0,19.46398872,-154.8987058,3.8
734960.0,19.46398872,-154.8987058,2.5
734961.0,19.46398872,-154.8987058,2.8
734962.0,19.46398872,-154.8987058,3.2
734963.0,19.46398872,-154.8987058,7.2
734964.0,19.46398872,-154.8987058,2.1
734965.0,19.46398872,-154.8987058,2.1
734966.0,19.46398872,-154.8987058,2.1
734967.0,19.46398872,-154.8987058,2.1
734968.0,19.46398872,-154.8987058,2.1
734969.0,19.46398872,-154.8987058,2.1
734970.0,19.46398872,-154.8987058,2.1
734971.0,19.46398872,-154.8987058,2.2
734972.0,19.46398872,-154.8987058,2.0
734973.0,19.46398872,-154.8987058,2.0
734974.0,19.46398872,-154.8987058,1.9
734975.0,19.46398872,-154.8987058,1.9
734976.0,19.46398872,-154.8987058,2.1
734977.0,19.46398872,-154.8987058,2.0
734978.0,19.46398872,-154.8987058,2.0
734979.0,19.46398872,-154.8987058,2.0
734980.0,19.46398872,-154.8987058,1.9
734981.0,19.46398872,-154.8987058,2.1
734982.0,19.46398872,-154.8987058,4.5
734983.0,19.46398872,-154.8987058,2.1
734984.0,19.46398872,-154.8987058,2.1
734985.0,19.46398872,-154.8987058,2.1
734986.0,19.46398872,-154.8987058,2.1
734987.0,19.46398872,-154.8987058,2.1
734988.0,19.46398872,-154.8987058,2.1
734989.0,19.46398872,-154.8987058,2.1
734990.0,19.46398872,-154.8987058,2.1
734991.0,19.46398872,-154.8987058,2.1
734992.0,19.46398872,-154.8987058,2.1
734993.0,19.46398872,-154.8987058,2.1
734994.0,19.46398872,-154.8987058,3.3
734995.0,19.46398872,-154.8987058,18.8
734996.0,19.46398872,-154.8987058,3.5
734997.0,19.46398872,-154.8987058,7.4
734998.0,19.46398872,-154.8987058,2.2
734999.0,19.46398872,-154.8987058,2.1
735000.0,19.46398872,-154.8987058,2.1
735001.0,19.46398872,-154.8987058,2.1
735002.0,19.46398872,-154.8987058,2.1
735003.0,19.46398872,-154.8987058,2.1
735004.0,19.46398872,-154.8987058,2.1
735005.0,19.46398872,-154.8987058,2.0
735006.0,19.46398872,-154.8987058,2.1
735007.0,19.46398872,-154.8987058,2.0
735008.0,19.46398872,-154.8987058,5.6
735009.0,19.46398872,-154.8987058,8.2
735010.0,19.46398872,-154.8987058,2.3
735011.0,19.46398872,-154.8987058,2.1
735012.0,19.46398872,-154.8987058,2.1
735013.0,19.46398872,-154.8987058,2.1
735014.0,19.46398872,-154.8987058,2.1
735015.0,19.46398872,-154.8987058,2.1
735016.0,19.46398872,-154.8987058,2.1
735017.0,19.46398872,-154.8987058,2.1
735018.0,19.46398872,-154.8987058,2.0
735019.0,19.46398872,-154.8987058,2.0
735020.0,19.46398872,-154.8987058,2.0
735021.0,19.46398872,-154.8987058,2.1
735022.0,19.46398872,-154.8987058,2.1
735023.0,19.46398872,-154.8987058,2.1
735024.0,19.46398872,-154.8987058,2.1
735025.0,19.46398872,-154.8987058,2.1
735026.0,19.46398872,-154.8987058,1.9
735027.0,19.46398872,-154.8987058,2.1
735028.0,19.46398872,-154.8987058,2.2
735029.0,19.46398872,-154.8987058,2.2
735030.0,19.46398872,-154.8987058,2.2
735031.0,19.46398872,-154.8987058,2.3
735032.0,19.46398872,-154.8987058,2.2
735033.0,19.46398872,-154.8987058,2.2
735034.0,19.46398872,-154.8987058,2.2
735035.0,19.46398872,-154.8987058,2.2
735036.0,19.46398872,-154.8987058,2.2
735037.0,19.46398872,-154.8987058,2.2
735038.0,19.46398872,-154.8987058,2.2
735039.0,19.46398872,-154.8987058,2.0
735044.0,19.46398872,-154.8987058,2.1
735045.0,19.46398872,-154.8987058,2.2
735046.0,19.46398872,-154.8987058,2.2
735047.0,19.46398872,-154.8987058,2.5
735048.0,19.46398872,-154.8987058,2.2
735049.0,19.46398872,-154.8987058,3.1
735050.0,19.46398872,-154.8987058,2.7
735051.0,19.46398872,-154.8987058,2.6
735052.0,19.46398872,-154.8987058,2.2
735053.0,19.46398872,-154.8987058,2.2
735054.0,19.46398872,-154.8987058,2.3
735055.0,19.46398872,-154.8987058,2.1
735056.0,19.46398872,-154.8987058,2.2
735057.0,19.46398872,-154.8987058,2.0
735058.0,19.46398872,-154.8987058,2.1
735059.0,19.46398872,-154.8987058,2.1
735060.0,19.46398872,-154.8987058,2.1
735061.0,19.46398872,-154.8987058,2.1
735062.0,19.46398872,-154.8987058,2.2
735063.0,19.46398872,-154.8987058,2.2
735064.0,19.46398872,-154.8987058,2.2
735065.0,19.46398872,-154.8987058,2.3
735066.0,19.46398872,-154.8987058,2.3
735067.0,19.46398872,-154.8987058,2.3
735068.0,19.46398872,-154.8987058,2.7
735069.0,19.46398872,-154.8987058,2.6
735070.0,19.46398872,-154.8987058,2.6
735071.0,19.46398872,-154.8987058,2.2
735072.0,19.46398872,-154.8987058,3.3
735073.0,19.46398872,-154.8987058,2.4
735074.0,19.46398872,-154.8987058,2.7
735075.0,19.46398872,-154.8987058,2.3
735076.0,19.46398872,-154.8987058,2.4
735077.0,19.46398872,-154.8987058,2.4
735079.0,19.46398872,-154.8987058,3.1
735080.0,19.46398872,-154.8987058,3.0
735081.0,19.46398872,-154.8987058,2.6
735082.0,19.46398872,-154.8987058,2.3
735083.0,19.46398872,-154.8987058,2.3
735084.0,19.46398872,-154.8987058,2.3
735085.0,19.46398872,-154.8987058,2.3
735086.0,19.46398872,-154.8987058,2.4
735087.0,19.46398872,-154.8987058,2.3
735088.0,19.46398872,-154.8987058,2.4
735089.0,19.46398872,-154.8987058,2.5
735090.0,19.46398872,-154.8987058,2.3
735091.0,19.46398872,-154.8987058,2.2
735092.0,19.46398872,-154.8987058,2.2
735093.0,19.46398872,-154.8987058,2.4
735094.0,19.46398872,-154.8987058,2.3
735095.0,19.46398872,-154.8987058,2.3
735096.0,19.46398872,-154.8987058,2.4
735097.0,19.46398872,-154.8987058,2.3
735098.0,19.46398872,-154.8987058,2.4
735099.0,19.46398872,-154.8987058,2.3
735100.0,19.46398872,-154.8987058,2.6
735101.0,19.46398872,-154.8987058,2.4
735102.0,19.46398872,-154.8987058,2.5
735103.0,19.46398872,-154.8987058,2.6
735104.0,19.46398872,-154.8987058,2.4
735105.0,19.46398872,-154.8987058,2.5
735106.0,19.46398872,-154.8987058,2.3
735107.0,19.46398872,-154.8987058,2.6
735108.0,19.46398872,-154.8987058,2.3
735109.0,19.46398872,-154.8987058,2.4
735110.0,19.46398872,-154.8987058,2.3
735111.0,19.46398872,-154.8987058,2.4
735112.0,19.46398872,-154.8987058,2.3
735113.0,19.46398872,-154.8987058,2.3
735114.0,19.46398872,-154.8987058,2.5
735115.0,19.46398872,-154.8987058,2.3
735116.0,19.46398872,-154.8987058,2.3
735117.0,19.46398872,-154.8987058,2.1
735118.0,19.46398872,-154.8987058,2.2
735119.0,19.46398872,-154.8987058,2.2
735120.0,19.46398872,-154.8987058,2.0
735121.0,19.46398872,-154.8987058,2.3
735122.0,19.46398872,-154.8987058,2.3
735123.0,19.46398872,-154.8987058,2.4
735124.0,19.46398872,-154.8987058,2.4
735125.0,19.46398872,-154.8987058,2.3
735126.0,19.46398872,-154.8987058,2.3
735127.0,19.46398872,-154.8987058,2.4
735128.0,19.46398872,-154.8987058,2.7
735129.0,19.46398872,-154.8987058,2.4
735130.0,19.46398872,-154.8987058,2.6
735131.0,19.46398872,-154.8987058,2.7
735132.0,19.46398872,-154.8987058,2.3
735133.0,19.46398872,-154.8987058,2.4
735134.0,19.46398872,-154.8987058,2.3
735135.0,19.46398872,-154.8987058,2.6
735136.0,19.46398872,-154.8987058,2.4
735137.0,19.46398872,-154.8987058,2.4
735138.0,19.46398872,-154.8987058,2.3
735139.0,19.46398872,-154.8987058,2.4
735140.0,19.46398872,-154.8987058,2.4
735141.0,19.46398872,-154.8987058,2.3
735142.0,19.46398872,-154.8987058,0.9
735143.0,19.46398872,-154.8987058,0.6
735144.0,19.46398872,-154.8987058,0.5
735145.0,19.46398872,-154.8987058,0.7
735146.0,19.46398872,-154.8987058,0.5
735147.0,19.46398872,-154.8987058,0.4
735148.0,19.46398872,-154.8987058,0.5
735149.0,19.46398872,-154.8987058,0.7
735150.0,19.46398872,-154.8987058,0.5
735151.0,19.46398872,-154.8987058,0.5
735152.0,19.46398872,-154.8987058,0.6
735153.0,19.46398872,-154.8987058,0.5
735154.0,19.46398872,-154.8987058,0.5
735155.0,19.46398872,-154.8987058,0.5
735156.0,19.46398872,-154.8987058,0.8
735157.0,19.46398872,-154.8987058,0.5
735158.0,19.46398872,-154.8987058,0.4
735159.0,19.46398872,-154.8987058,3.3
735160.0,19.46398872,-154.8987058,6.3
735161.0,19.46398872,-154.8987058,5.6
735162.0,19.46398872,-154.8987058,1.9
735163.0,19.46398872,-154.8987058,1.3
735164.0,19.46398872,-154.8987058,0.9
735165.0,19.46398872,-154.8987058,1.0
735166.0,19.46398872,-154.8987058,18.8
735167.0,19.46398872,-154.8987058,1.0
735168.0,19.46398872,-154.8987058,1.0
735169.0,19.46398872,-154.8987058,1.3
735170.0,19.46398872,-154.8987058,1.4
735171.0,19.46398872,-154.8987058,1.1
735172.0,19.46398872,-154.8987058,1.0
735173.0,19.46398872,-154.8987058,1.3
735174.0,19.46398872,-154.8987058,1.1
735175.0,19.46398872,-154.8987058,1.3
735176.0,19.46398872,-154.8987058,1.1
735177.0,19.46398872,-154.8987058,1.4
735178.0,19.46398872,-154.8987058,1.2
735179.0,19.46398872,-154.8987058,1.0
735180.0,19.46398872,-154.8987058,1.2
735181.0,19.46398872,-154.8987058,1.1
735182.0,19.46398872,-154.8987058,1.3
735183.0,19.46398872,-154.8987058,1.0
735184.0,19.46398872,-154.8987058,2.2
735185.0,19.46398872,-154.8987058,2.2
735186.0,19.46398872,-154.8987058,1.0
735187.0,19.46398872,-154.8987058,1.1
735188.0,19.46398872,-154.8987058,1.1
735189.0,19.46398872,-154.8987058,1.0
735190.0,19.46398872,-154.8987058,1.0
735191.0,19.46398872,-154.8987058,1.1
735192.0,19.46398872,-154.8987058,1.2
735193.0,19.46398872,-154.8987058,1.1
735194.0,19.46398872,-154.8987058,16.4
735195.0,19.46398872,-154.8987058,2.3
735196.0,19.46398872,-154.8987058,1.4
735197.0,19.46398872,-154.8987058,1.4
735198.0,19.46398872,-154.8987058,0.9
735199.0,19.46398872,-154.8987058,1.1
735200.0,19.46398872,-154.8987058,1.2
735201.0,19.46398872,-154.8987058,1.1
735202.0,19.46398872,-154.8987058,1.1
735203.0,19.46398872,-154.8987058,1.1
735204.0,19.46398872,-154.8987058,1.1
735205.0,19.46398872,-154.8987058,1.1
735206.0,19.46398872,-154.8987058,0.9
735207.0,19.46398872,-154.8987058,1.0
735208.0,19.46398872,-154.8987058,1.2
735209.0,19.46398872,-154.8987058,1.0
735210.0,19.46398872,-154.8987058,0.9
735211.0,19.46398872,-154.8987058,0.9
735212.0,19.46398872,-154.8987058,1.2
735213.0,19.46398872,-154.8987058,0.8
735214.0,19.46398872,-154.8987058,1.1
735215.0,19.46398872,-154.8987058,1.3
735216.0,19.46398872,-154.8987058,0.9
735217.0,19.46398872,-154.8987058,1.0
735218.0,19.46398872,-154.8987058,59.7
735219.0,19.46398872,-154.8987058,1.1
735220.0,19.46398872,-154.8987058,1.1
735227.0,19.46398872,-154.8987058,3.0
735228.0,19.46398872,-154.8987058,3.0
735229.0,19.46398872,-154.8987058,3.1
735230.0,19.46398872,-154.8987058,3.5
735231.0,19.46398872,-154.8987058,14.4
735232.0,19.46398872,-154.8987058,3.7
735233.0,19.46398872,-154.8987058,3.0
734869.0,19.2039,-155.4801833,59.7
734870.0,19.2039,-155.4801833,75.9
734871.0,19.2039,-155.4801833,93.3
734872.0,19.2039,-155.4801833,375.8
734873.0,19.2039,-155.4801833,285.9
734874.0,19.2039,-155.4801833,358.6
734875.0,19.2039,-155.4801833,709.2
734876.0,19.2039,-155.4801833,196.8
734877.0,19.2039,-155.4801833,100.2
734878.0,19.2039,-155.4801833,343.5
734879.0,19.2039,-155.4801833,251.1
734880.0,19.2039,-155.4801833,67.1
734881.0,19.2039,-155.4801833,4.8
734882.0,19.2039,-155.4801833,4.4
734883.0,19.2039,-155.4801833,5.8
734884.0,19.2039,-155.4801833,7.0
734885.0,19.2039,-155.4801833,16.3
734886.0,19.2039,-155.4801833,23.6
734887.0,19.2039,-155.4801833,26.0
734888.0,19.2039,-155.4801833,91.5
734889.0,19.2039,-155.4801833,174.2
734890.0,19.2039,-155.4801833,61.6
734891.0,19.2039,-155.4801833,412.2
734892.0,19.2039,-155.4801833,98.9
734893.0,19.2039,-155.4801833,55.6
734894.0,19.2039,-155.4801833,254.8
734895.0,19.2039,-155.4801833,4.7
734896.0,19.2039,-155.4801833,4.4
734897.0,19.2039,-155.4801833,7.2
734898.0,19.2039,-155.4801833,4.3
734899.0,19.2039,-155.4801833,26.3
734900.0,19.2039,-155.4801833,142.1
734901.0,19.2039,-155.4801833,384.5
734902.0,19.2039,-155.4801833,856.9
734903.0,19.2039,-155.4801833,176.6
734904.0,19.2039,-155.4801833,93.0
734905.0,19.2039,-155.4801833,112.8
734906.0,19.2039,-155.4801833,66.3
734907.0,19.2039,-155.4801833,347.4
734908.0,19.2039,-155.4801833,664.0
734909.0,19.2039,-155.4801833,150.9
734910.0,19.2039,-155.4801833,108.8
734911.0,19.2039,-155.4801833,86.6
734912.0,19.2039,-155.4801833,371.2
734913.0,19.2039,-155.4801833,293.7
734914.0,19.2039,-155.4801833,356.0
734915.0,19.2039,-155.4801833,388.6
734916.0,19.2039,-155.4801833,269.1
734917.0,19.2039,-155.4801833,352.4
734918.0,19.2039,-155.4801833,123.2
734919.0,19.2039,-155.4801833,271.8
734920.0,19.2039,-155.4801833,79.2
734921.0,19.2039,-155.4801833,84.6
734922.0,19.2039,-155.4801833,259.7
734923.0,19.2039,-155.4801833,240.5
734924.0,19.2039,-155.4801833,108.6
734925.0,19.2039,-155.4801833,304.9
734926.0,19.2039,-155.4801833,256.1
734927.0,19.2039,-155.4801833,329.9
734928.0,19.2039,-155.4801833,193.8
734929.0,19.2039,-155.4801833,233.6
734930.0,19.2039,-155.4801833,101.7
734931.0,19.2039,-155.4801833,308.7
734932.0,19.2039,-155.4801833,130.9
734933.0,19.2039,-155.4801833,184.3
734934.0,19.2039,-155.4801833,69.8
734935.0,19.2039,-155.4801833,222.1
734936.0,19.2039,-155.4801833,4.7
734937.0,19.2039,-155.4801833,4.6
734938.0,19.2039,-155.4801833,4.6
734939.0,19.2039,-155.4801833,13.6
734940.0,19.2039,-155.4801833,138.7
734941.0,19.2039,-155.4801833,15.7
734942.0,19.2039,-155.4801833,7.6
734943.0,19.2039,-155.4801833,35.0
734944.0,19.2039,-155.4801833,30.4
734945.0,19.2039,-155.4801833,56.1
734946.0,19.2039,-155.4801833,84.0
734947.0,19.2039,-155.4801833,21.5
734948.0,19.2039,-155.4801833,8.6
734949.0,19.2039,-155.4801833,8.2
734950.0,19.2039,-155.4801833,19.7
734951.0,19.2039,-155.4801833,73.5
734952.0,19.2039,-155.4801833,46.3
734953.0,19.2039,-155.4801833,10.0
734954.0,19.2039,-155.4801833,21.0
734955.0,19.2039,-155.4801833,194.0
734956.0,19.2039,-155.4801833,55.9
734957.0,19.2039,-155.4801833,28.8
734958.0,19.2039,-155.4801833,24.3
734959.0,19.2039,-155.4801833,12.5
734960.0,19.2039,-155.4801833,15.4
734961.0,19.2039,-155.4801833,102.8
734962.0,19.2039,-155.4801833,235.7
734963.0,19.2039,-155.4801833,245.0
734964.0,19.2039,-155.4801833,159.3
734965.0,19.2039,-155.4801833,251.8
734966.0,19.2039,-155.4801833,60.8
734967.0,19.2039,-155.4801833,125.8
734968.0,19.2039,-155.4801833,70.9
734969.0,19.2039,-155.4801833,606.9
734970.0,19.2039,-155.4801833,299.6
734971.0,19.2039,-155.4801833,55.3
734972.0,19.2039,-155.4801833,18.7
734973.0,19.2039,-155.4801833,21.4
734974.0,19.2039,-155.4801833,75.7
734975.0,19.2039,-155.4801833,179.7
734976.0,19.2039,-155.4801833,85.4
734977.0,19.2039,-155.4801833,92.9
734978.0,19.2039,-155.4801833,260.9
734979.0,19.2039,-155.4801833,50.6
734980.0,19.2039,-155.4801833,19.8
734981.0,19.2039,-155.4801833,2.3
734982.0,19.2039,-155.4801833,20.9
734983.0,19.2039,-155.4801833,201.3
734984.0,19.2039,-155.4801833,53.6
734985.0,19.2039,-155.4801833,63.9
734986.0,19.2039,-155.4801833,27.7
734987.0,19.2039,-155.4801833,0.7
734988.0,19.2039,-155.4801833,15.2
734989.0,19.2039,-155.4801833,121.5
734990.0,19.2039,-155.4801833,100.2
734991.0,19.2039,-155.4801833,95.9
734992.0,19.2039,-155.4801833,21.0
734993.0,19.2039,-155.4801833,11.9
734994.0,19.2039,-155.4801833,0.9
734995.0,19.2039,-155.4801833,3.2
734996.0,19.2039,-155.4801833,0.9
734997.0,19.2039,-155.4801833,2.1
734998.0,19.2039,-155.4801833,2.2
734999.0,19.2039,-155.4801833,12.4
735000.0,19.2039,-155.4801833,90.0
735001.0,19.2039,-155.4801833,101.2
735002.0,19.2039,-155.4801833,135.1
735003.0,19.2039,-155.4801833,238.9
735004.0,19.2039,-155.4801833,238.9
735005.0,19.2039,-155.4801833,249.7
735006.0,19.2039,-155.4801833,95.8
735007.0,19.2039,-155.4801833,6.1
735008.0,19.2039,-155.4801833,1.9
735009.0,19.2039,-155.4801833,8.0
735010.0,19.2039,-155.4801833,1.8
735011.0,19.2039,-155.4801833,19.7
735012.0,19.2039,-155.4801833,49.2
735013.0,19.2039,-155.4801833,43.6
735014.0,19.2039,-155.4801833,83.4
735015.0,19.2039,-155.4801833,44.8
735016.0,19.2039,-155.4801833,40.6
735017.0,19.2039,-155.4801833,40.8
735018.0,19.2039,-155.4801833,121.2
735019.0,19.2039,-155.4801833,111.7
735020.0,19.2039,-155.4801833,146.8
735021.0,19.2039,-155.4801833,298.2
735022.0,19.2039,-155.4801833,104.9
735023.0,19.2039,-155.4801833,252.5
735024.0,19.2039,-155.4801833,87.2
735025.0,19.2039,-155.4801833,312.3
735026.0,19.2039,-155.4801833,111.6
735027.0,19.2039,-155.4801833,68.1
735028.0,19.2039,-155.4801833,183.0
735029.0,19.2039,-155.4801833,95.0
735030.0,19.2039,-155.4801833,183.0
735031.0,19.2039,-155.4801833,246.5
735032.0,19.2039,-155.4801833,337.2
735033.0,19.2039,-155.4801833,41.0
735034.0,19.2039,-155.4801833,163.3
735035.0,19.2039,-155.4801833,171.1
735036.0,19.2039,-155.4801833,62.1
735037.0,19.2039,-155.4801833,189.3
735038.0,19.2039,-155.4801833,119.8
735039.0,19.2039,-155.4801833,308.5
735040.0,19.2039,-155.4801833,122.8
735041.0,19.2039,-155.4801833,125.9
735042.0,19.2039,-155.4801833,85.2
735043.0,19.2039,-155.4801833,79.5
735044.0,19.2039,-155.4801833,82.9
735045.0,19.2039,-155.4801833,93.6
735046.0,19.2039,-155.4801833,46.6
735047.0,19.2039,-155.4801833,130.7
735048.0,19.2039,-155.4801833,43.5
735049.0,19.2039,-155.4801833,91.5
735050.0,19.2039,-155.4801833,147.4
735051.0,19.2039,-155.4801833,24.8
735052.0,19.2039,-155.4801833,44.1
735053.0,19.2039,-155.4801833,53.1
735054.0,19.2039,-155.4801833,15.3
735055.0,19.2039,-155.4801833,22.9
735056.0,19.2039,-155.4801833,58.0
735057.0,19.2039,-155.4801833,128.7
735058.0,19.2039,-155.4801833,168.8
735059.0,19.2039,-155.4801833,133.6
735060.0,19.2039,-155.4801833,121.9
735061.0,19.2039,-155.4801833,81.7
735062.0,19.2039,-155.4801833,76.7
735063.0,19.2039,-155.4801833,30.4
735064.0,19.2039,-155.4801833,57.1
735065.0,19.2039,-155.4801833,33.9
735066.0,19.2039,-155.4801833,155.1
735067.0,19.2039,-155.4801833,121.9
735068.0,19.2039,-155.4801833,185.4
735069.0,19.2039,-155.4801833,62.8
735070.0,19.2039,-155.4801833,192.4
735071.0,19.2039,-155.4801833,5.3
735072.0,19.2039,-155.4801833,318.8
735073.0,19.2039,-155.4801833,77.4
735074.0,19.2039,-155.4801833,162.3
735075.0,19.2039,-155.4801833,45.3
735076.0,19.2039,-155.4801833,99.5
735077.0,19.2039,-155.4801833,119.7
735078.0,19.2039,-155.4801833,15.0
735079.0,19.2039,-155.4801833,33.4
735080.0,19.2039,-155.4801833,173.1
735081.0,19.2039,-155.4801833,60.2
735082.0,19.2039,-155.4801833,123.2
735083.0,19.2039,-155.4801833,132.0
735084.0,19.2039,-155.4801833,135.7
735085.0,19.2039,-155.4801833,61.2
735086.0,19.2039,-155.4801833,69.0
735087.0,19.2039,-155.4801833,39.1
735088.0,19.2039,-155.4801833,75.3
735089.0,19.2039,-155.4801833,210.2
735090.0,19.2039,-155.4801833,12.5
735091.0,19.2039,-155.4801833,25.6
735092.0,19.2039,-155.4801833,224.3
735093.0,19.2039,-155.4801833,176.8
735094.0,19.2039,-155.4801833,42.9
735095.0,19.2039,-155.4801833,112.8
735096.0,19.2039,-155.4801833,92.1
735097.0,19.2039,-155.4801833,51.7
735098.0,19.2039,-155.4801833,224.1
735099.0,19.2039,-155.4801833,136.2
735100.0,19.2039,-155.4801833,20.0
735101.0,19.2039,-155.4801833,368.5
735102.0,19.2039,-155.4801833,28.5
735103.0,19.2039,-155.4801833,52.6
735104.0,19.2039,-155.4801833,163.7
735105.0,19.2039,-155.4801833,184.6
735106.0,19.2039,-155.4801833,41.8
735107.0,19.2039,-155.4801833,158.0
735108.0,19.2039,-155.4801833,124.6
735109.0,19.2039,-155.4801833,34.7
735110.0,19.2039,-155.4801833,196.1
735111.0,19.2039,-155.4801833,103.0
735112.0,19.2039,-155.4801833,388.2
735113.0,19.2039,-155.4801833,137.6
735114.0,19.2039,-155.4801833,166.6
735115.0,19.2039,-155.4801833,51.2
735116.0,19.2039,-155.4801833,77.4
735117.0,19.2039,-155.4801833,113.4
735118.0,19.2039,-155.4801833,55.6
735119.0,19.2039,-155.4801833,46.8
735120.0,19.2039,-155.4801833,50.3
735121.0,19.2039,-155.4801833,379.9
735122.0,19.2039,-155.4801833,144.0
735123.0,19.2039,-155.4801833,78.0
735124.0,19.2039,-155.4801833,118.3
735125.0,19.2039,-155.4801833,77.4
735126.0,19.2039,-155.4801833,87.3
735127.0,19.2039,-155.4801833,222.2
735128.0,19.2039,-155.4801833,334.6
735129.0,19.2039,-155.4801833,120.3
735130.0,19.2039,-155.4801833,93.9
735131.0,19.2039,-155.4801833,241.2
735135.0,19.2039,-155.4801833,114.9
735136.0,19.2039,-155.4801833,181.1
735137.0,19.2039,-155.4801833,410.7
735138.0,19.2039,-155.4801833,250.1
735139.0,19.2039,-155.4801833,204.0
735140.0,19.2039,-155.4801833,166.5
735141.0,19.2039,-155.4801833,67.2
735142.0,19.2039,-155.4801833,87.0
735143.0,19.2039,-155.4801833,84.7
735144.0,19.2039,-155.4801833,127.8
735145.0,19.2039,-155.4801833,123.7
735146.0,19.2039,-155.4801833,162.4
735147.0,19.2039,-155.4801833,167.1
735148.0,19.2039,-155.4801833,61.7
735149.0,19.2039,-155.4801833,286.7
735150.0,19.2039,-155.4801833,141.9
735151.0,19.2039,-155.4801833,39.9
735152.0,19.2039,-155.4801833,104.7
735153.0,19.2039,-155.4801833,89.3
735154.0,19.2039,-155.4801833,41.3
735155.0,19.2039,-155.4801833,35.6
735156.0,19.2039,-155.4801833,37.3
735157.0,19.2039,-155.4801833,122.0
735158.0,19.2039,-155.4801833,29.3
735159.0,19.2039,-155.4801833,35.4
735160.0,19.2039,-155.4801833,11.2
735161.0,19.2039,-155.4801833,6.2
735162.0,19.2039,-155.4801833,29.6
735163.0,19.2039,-155.4801833,70.4
735164.0,19.2039,-155.4801833,169.7
735165.0,19.2039,-155.4801833,121.8
735166.0,19.2039,-155.4801833,128.1
735167.0,19.2039,-155.4801833,20.9
735168.0,19.2039,-155.4801833,22.0
735169.0,19.2039,-155.4801833,40.5
735170.0,19.2039,-155.4801833,142.2
735171.0,19.2039,-155.4801833,305.2
735172.0,19.2039,-155.4801833,90.2
735173.0,19.2039,-155.4801833,126.3
735174.0,19.2039,-155.4801833,403.9
735175.0,19.2039,-155.4801833,101.9
735176.0,19.2039,-155.4801833,74.9
735177.0,19.2039,-155.4801833,69.2
735178.0,19.2039,-155.4801833,25.4
735179.0,19.2039,-155.4801833,68.6
735180.0,19.2039,-155.4801833,25.2
735181.0,19.2039,-155.4801833,101.0
735182.0,19.2039,-155.4801833,63.6
735183.0,19.2039,-155.4801833,89.7
735184.0,19.2039,-155.4801833,142.3
735185.0,19.2039,-155.4801833,756.8
735186.0,19.2039,-155.4801833,12.4
735187.0,19.2039,-155.4801833,97.6
735188.0,19.2039,-155.4801833,205.6
735189.0,19.2039,-155.4801833,266.2
735190.0,19.2039,-155.4801833,776.1
735191.0,19.2039,-155.4801833,60.4
735192.0,19.2039,-155.4801833,36.2
735193.0,19.2039,-155.4801833,21.9
735194.0,19.2039,-155.4801833,90.9
735195.0,19.2039,-155.4801833,66.6
735196.0,19.2039,-155.4801833,242.7
735197.0,19.2039,-155.4801833,96.9
735198.0,19.2039,-155.4801833,127.7
735199.0,19.2039,-155.4801833,162.8
735200.0,19.2039,-155.4801833,247.7
735201.0,19.2039,-155.4801833,237.0
735202.0,19.2039,-155.4801833,1.6
735203.0,19.2039,-155.4801833,2.3
735204.0,19.2039,-155.4801833,140.0
735205.0,19.2039,-155.4801833,137.8
735206.0,19.2039,-155.4801833,190.6
735207.0,19.2039,-155.4801833,121.1
735208.0,19.2039,-155.4801833,201.0
735209.0,19.2039,-155.4801833,59.1
735210.0,19.2039,-155.4801833,1.7
735211.0,19.2039,-155.4801833,72.9
735212.0,19.2039,-155.4801833,149.2
735213.0,19.2039,-155.4801833,416.9
735214.0,19.2039,-155.4801833,274.9
735215.0,19.2039,-155.4801833,769.0
735216.0,19.2039,-155.4801833,423.0
735217.0,19.2039,-155.4801833,105.2
735218.0,19.2039,-155.4801833,23.8
735219.0,19.2039,-155.4801833,26.8
735220.0,19.2039,-155.4801833,87.5
735221.0,19.2039,-155.4801833,357.6
735222.0,19.2039,-155.4801833,131.8
735223.0,19.2039,-155.4801833,73.6
735224.0,19.2039,-155.4801833,50.0
735225.0,19.2039,-155.4801833,124.3
735226.0,19.2039,-155.4801833,128.7
735227.0,19.2039,-155.4801833,168.2
735228.0,19.2039,-155.4801833,99.6
735229.0,19.2039,-155.4801833,50.8
